eta_LT_circular_H0,theta_LT_circular_H0,theta_rr_LT_circular_H0,eta_WNL_circular_H0,theta_WNL_circular_H0,theta_rr_WNL_circular_H0,eta_UR_circular_H0,theta_UR_circular_H0,theta_rr_UR_circular_H0,eta_LT_circular_H1,theta_LT_circular_H1,theta_rr_LT_circular_H1,eta_WNL_circular_H1,theta_WNL_circular_H1,theta_rr_WNL_circular_H1,eta_UR_circular_H1,theta_UR_circular_H1,theta_rr_UR_circular_H1,eta_LT_linear_H0,theta_LT_linear_H0,theta_rr_LT_linear_H0,eta_WNL_linear_H0,theta_WNL_linear_H0,theta_rr_WNL_linear_H0,eta_UR_linear_H0,theta_UR_linear_H0,theta_rr_UR_linear_H0,eta_LT_linear_H1,theta_LT_linear_H1,theta_rr_LT_linear_H1,eta_WNL_linear_H1,theta_WNL_linear_H1,theta_rr_WNL_linear_H1,eta_UR_linear_H1,theta_UR_linear_H1,theta_rr_UR_linear_H1
-1.7947991,0.023801715,0.023801715,-1.7947991,0.23746444,0.23746444,-1.7947991,2.0192575,2.0192576,-1.7947991,0.18580431,0.18580431,-1.7947991,1.6625252,1.6625251,-1.7947991,5.8528457,5.8528399,-1.7947991,0.0092340015,0.0092340015,-1.7947991,0.092307568,0.092307568,-1.7947991,0.89339451,0.89339464,-1.7947991,0.13486733,0.13486733,-1.7947991,1.2638788,1.2638788,-1.7947991,5.2158181,5.2158169
-1.793799,0.023887967,0.023887967,-1.793799,0.23832095,0.23832095,-1.793799,2.0248006,2.0248007,-1.793799,0.18655599,0.18655599,-1.793799,1.6680472,1.6680471,-1.793799,5.8608976,5.8608917,-1.793799,0.01028451,0.01028451,-1.793799,0.10280028,0.10280028,-1.793799,0.98780236,0.98780249,-1.793799,0.1358863,0.1358863,-1.793799,1.2723345,1.2723344,-1.793799,5.2307333,5.2307321
-1.7927988,0.023974552,0.023974552,-1.7927988,0.23918073,0.23918073,-1.7927988,2.0303534,2.0303535,-1.7927988,0.18731035,0.18731035,-1.7927988,1.6735786,1.6735785,-1.7927988,5.8689461,5.8689402,-1.7927988,0.011332275,0.011332275,-1.7927988,0.1132628,0.1132628,-1.7927988,1.0799782,1.0799783,-1.7927988,0.13689492,0.13689492,-1.7927988,1.2806848,1.2806847,-1.7927988,5.24539,5.2453887
-1.7917986,0.02406147,0.02406147,-1.7917986,0.24004378,0.24004378,-1.7917986,2.0359156,2.0359157,-1.7917986,0.18806739,0.18806739,-1.7917986,1.6791194,1.6791193,-1.7917986,5.8769913,5.8769854,-1.7917986,0.012376222,0.012376222,-1.7917986,0.12368416,0.12368416,-1.7917986,1.1697832,1.1697833,-1.7917986,0.13789139,0.13789139,-1.7917986,1.2889155,1.2889154,-1.7917986,5.2597669,5.2597656
-1.7907985,0.024148722,0.024148722,-1.7907985,0.24091009,0.24091009,-1.7907985,2.0414873,2.0414874,-1.7907985,0.18882712,0.18882711,-1.7907985,1.6846695,1.6846694,-1.7907985,5.8850332,5.8850272,-1.7907985,0.013415275,0.013415275,-1.7907985,0.13405336,0.13405336,-1.7907985,1.2571101,1.2571102,-1.7907985,0.13887396,0.13887396,-1.7907985,1.2970128,1.2970128,-1.7907985,5.2738444,5.273843
-1.7897983,0.024236308,0.024236308,-1.7897983,0.24177967,0.24177967,-1.7897983,2.0470682,2.0470683,-1.7897983,0.18958954,0.18958954,-1.7897983,1.690229,1.6902289,-1.7897983,5.8930717,5.8930657,-1.7897983,0.014448352,0.014448352,-1.7897983,0.1443594,0.1443594,-1.7897983,1.3418803,1.3418805,-1.7897983,0.13984095,0.13984095,-1.7897983,1.3049638,1.3049637,-1.7897983,5.2876039,5.2876024
-1.7887981,0.024324228,0.024324228,-1.7887981,0.24265252,0.24265252,-1.7887981,2.0526584,2.0526585,-1.7887981,0.19035468,0.19035468,-1.7887981,1.6957976,1.6957975,-1.7887981,5.9011069,5.9011008,-1.7887981,0.015474372,0.015474372,-1.7887981,0.15459128,0.15459128,-1.7887981,1.4240405,1.4240407,-1.7887981,0.14079071,0.14079071,-1.7887981,1.3127559,1.3127558,-1.7887981,5.3010282,5.3010266
-1.787798,0.024412481,0.024412481,-1.787798,0.24352865,0.24352865,-1.787798,2.0582578,2.0582578,-1.787798,0.19112253,0.19112253,-1.787798,1.7013755,1.7013754,-1.787798,5.9091388,5.9091326,-1.787798,0.016492253,0.016492253,-1.787798,0.16473805,0.16473805,-1.787798,1.5035591,1.5035592,-1.787798,0.14172171,0.14172171,-1.787798,1.3203772,1.3203771,-1.787798,5.3141016,5.3140999
-1.7867978,0.024501068,0.024501068,-1.7867978,0.24440803,0.24440803,-1.7867978,2.0638661,2.0638662,-1.7867978,0.1918931,0.1918931,-1.7867978,1.7069626,1.7069625,-1.7867978,5.9171673,5.917161,-1.7867978,0.017500911,0.017500911,-1.7867978,0.17478876,0.17478876,-1.7867978,1.5804228,1.5804229,-1.7867978,0.14263243,0.14263243,-1.7867978,1.3278167,1.3278166,-1.7867978,5.3268095,5.3268077
-1.7857976,0.024589989,0.024589989,-1.7857976,0.24529069,0.24529069,-1.7857976,2.0694833,2.0694834,-1.7857976,0.1926664,0.1926664,-1.7857976,1.7125589,1.7125588,-1.7857976,5.9251924,5.9251861,-1.7857976,0.018499266,0.018499266,-1.7857976,0.18473251,0.18473251,-1.7857976,1.6546338,1.6546339,-1.7857976,0.14352148,0.14352148,-1.7857976,1.3350638,1.3350637,-1.7857976,5.3391386,5.3391366
-1.7847975,0.024679244,0.024679244,-1.7847975,0.2461766,0.2461766,-1.7847975,2.0751093,2.0751094,-1.7847975,0.19344245,0.19344244,-1.7847975,1.7181643,1.7181642,-1.7847975,5.9332142,5.9332079,-1.7847975,0.019486241,0.019486241,-1.7847975,0.19455849,0.19455849,-1.7847975,1.7262067,1.7262068,-1.7847975,0.1443875,0.1443875,-1.7847975,1.3421087,1.3421087,-1.7847975,5.3510768,5.3510748
-1.7837973,0.024768831,0.024768831,-1.7837973,0.24706578,0.24706578,-1.7837973,2.080744,2.0807441,-1.7837973,0.19422123,0.19422123,-1.7837973,1.7237787,1.7237786,-1.7837973,5.9412326,5.9412262,-1.7837973,0.020460762,0.020460762,-1.7837973,0.20425593,0.20425593,-1.7837973,1.795166,1.7951661,-1.7837973,0.14522925,0.14522925,-1.7837973,1.3489425,1.3489425,-1.7837973,5.3626135,5.3626113
-1.7827971,0.024858752,0.024858752,-1.7827971,0.24795821,0.24795821,-1.7827971,2.0863872,2.0863873,-1.7827971,0.19500278,0.19500277,-1.7827971,1.7294022,1.7294021,-1.7827971,5.9492476,5.9492412,-1.7827971,0.021421759,0.021421759,-1.7827971,0.21381416,0.21381416,-1.7827971,1.8615436,1.8615437,-1.7827971,0.14604555,0.14604555,-1.7827971,1.3555568,1.3555568,-1.7827971,5.3737391,5.3737368
-1.781797,0.024949005,0.024949005,-1.781797,0.24885389,0.24885389,-1.781797,2.0920389,2.092039,-1.781797,0.19578708,0.19578708,-1.781797,1.7350347,1.7350346,-1.781797,5.9572593,5.9572529,-1.781797,0.022368169,0.022368169,-1.781797,0.22322261,0.22322261,-1.781797,1.9253776,1.9253777,-1.781797,0.14683531,0.14683531,-1.781797,1.3619441,1.361944,-1.781797,5.3844453,5.3844429
-1.7807968,0.02503959,0.02503959,-1.7807968,0.24975282,0.24975282,-1.7807968,2.0976988,2.0976989,-1.7807968,0.19657415,0.19657415,-1.7807968,1.7406762,1.7406761,-1.7807968,5.9652677,5.9652612,-1.7807968,0.023298936,0.023298936,-1.7807968,0.2324708,0.2324708,-1.7807968,1.9867098,1.9867099,-1.7807968,0.14759755,0.14759755,-1.7807968,1.3680974,1.3680974,-1.7807968,5.3947251,5.3947225
-1.7797966,0.025130506,0.025130506,-1.7797966,0.25065499,0.25065499,-1.7797966,2.1033669,2.103367,-1.7797966,0.19736401,0.19736401,-1.7797966,1.7463266,1.7463264,-1.7797966,5.9732726,5.9732661,-1.7797966,0.024213013,0.024213013,-1.7797966,0.2415484,0.2415484,-1.7797966,2.0455851,2.0455852,-1.7797966,0.14833135,0.14833135,-1.7797966,1.3740108,1.3740108,-1.7797966,5.4045725,5.4045698
-1.7787965,0.025221754,0.025221754,-1.7787965,0.25156039,0.25156039,-1.7787965,2.1090431,2.1090432,-1.7787965,0.19815665,0.19815665,-1.7787965,1.7519858,1.7519857,-1.7787965,5.9812742,5.9812676,-1.7787965,0.025109362,0.025109362,-1.7787965,0.25044517,0.25044517,-1.7787965,2.1020498,2.1020499,-1.7787965,0.14903593,0.14903593,-1.7787965,1.379679,1.379679,-1.7787965,5.4139829,5.4139801
-1.7777963,0.025313332,0.025313332,-1.7777963,0.25246902,0.25246902,-1.7777963,2.1147271,2.1147272,-1.7777963,0.19895208,0.19895208,-1.7777963,1.757654,1.7576539,-1.7777963,5.9892725,5.9892658,-1.7777963,0.025986954,0.025986954,-1.7777963,0.25915106,0.25915106,-1.7777963,2.1561511,2.1561512,-1.7777963,0.14971057,0.14971057,-1.7777963,1.3850976,1.3850975,-1.7777963,5.4229528,5.4229498
-1.7767961,0.025405239,0.025405239,-1.7767961,0.25338087,0.25338087,-1.7767961,2.1204188,2.120419,-1.7767961,0.19975031,0.19975031,-1.7767961,1.7633309,1.7633308,-1.7767961,5.9972673,5.9972606,-1.7767961,0.026844773,0.026844773,-1.7767961,0.26765613,0.26765613,-1.7767961,2.2079363,2.2079364,-1.7767961,0.15035468,0.15035468,-1.7767961,1.3902627,1.3902627,-1.7767961,5.4314798,5.4314766
-1.775796,0.025497476,0.025497476,-1.775796,0.25429593,0.25429593,-1.775796,2.1261182,2.1261183,-1.775796,0.20055136,0.20055136,-1.775796,1.7690167,1.7690166,-1.775796,6.0052588,6.005252,-1.775796,0.027681817,0.027681817,-1.775796,0.27595062,0.27595062,-1.775796,2.257452,2.2574521,-1.775796,0.15096774,0.15096774,-1.775796,1.3951717,1.3951716,-1.775796,5.4395627,5.4395594
-1.7747958,0.02559004,0.02559004,-1.7747958,0.25521419,0.25521419,-1.7747958,2.1318251,2.1318252,-1.7747958,0.20135522,0.20135522,-1.7747958,1.7747112,1.774711,-1.7747958,6.0132469,6.01324,-1.7747958,0.028497096,0.028497096,-1.7747958,0.28402496,0.28402496,-1.7747958,2.3047438,2.3047438,-1.7747958,0.15154937,0.15154937,-1.7747958,1.3998223,1.3998222,-1.7747958,5.4472015,5.447198
-1.7737956,0.025682932,0.025682932,-1.7737956,0.25613564,0.25613564,-1.7737956,2.1375392,2.1375393,-1.7737956,0.20216191,0.20216191,-1.7737956,1.7804143,1.7804142,-1.7737956,6.0212316,6.0212247,-1.7737956,0.029289635,0.029289635,-1.7737956,0.29186972,0.29186972,-1.7737956,2.3498558,2.3498559,-1.7737956,0.15209927,0.15209927,-1.7737956,1.4042134,1.4042133,-1.7737956,5.4543974,5.4543937
-1.7727955,0.02577615,0.02577615,-1.7727955,0.25706028,0.25706028,-1.7727955,2.1432605,2.1432606,-1.7727955,0.20297144,0.20297144,-1.7727955,1.7861262,1.7861261,-1.7727955,6.0292129,6.0292059,-1.7727955,0.030058476,0.030058476,-1.7727955,0.29947571,0.29947571,-1.7727955,2.3928306,2.3928307,-1.7727955,0.15261728,0.15261728,-1.7727955,1.4083445,1.4083445,-1.7727955,5.4611526,5.4611488
-1.7717953,0.025869694,0.025869694,-1.7717953,0.25798809,0.25798809,-1.7717953,2.1489888,2.1489889,-1.7717953,0.20378381,0.20378381,-1.7717953,1.7918466,1.7918465,-1.7717953,6.0371908,6.0371838,-1.7717953,0.030802677,0.030802677,-1.7717953,0.30683388,0.30683388,-1.7717953,2.4337088,2.4337089,-1.7717953,0.15310333,0.15310333,-1.7717953,1.4122161,1.4122161,-1.7717953,5.4674706,5.4674666
-1.7707951,0.025963561,0.025963561,-1.7707951,0.25891906,0.25891906,-1.7707951,2.1547239,2.1547241,-1.7707951,0.20459902,0.20459902,-1.7707951,1.7975757,1.7975756,-1.7707951,6.0451654,6.0451583,-1.7707951,0.031521315,0.031521315,-1.7707951,0.31393545,0.31393545,-1.7707951,2.4725291,2.4725292,-1.7707951,0.15355746,0.15355746,-1.7707951,1.4158294,1.4158294,-1.7707951,5.473356,5.4733518
-1.769795,0.026057753,0.026057753,-1.769795,0.25985319,0.25985319,-1.769795,2.1604658,2.1604659,-1.769795,0.2054171,0.2054171,-1.769795,1.8033133,1.8033132,-1.769795,6.0531365,6.0531294,-1.769795,0.032213487,0.032213487,-1.769795,0.3207718,0.3207718,-1.769795,2.5093279,2.5093279,-1.769795,0.15397984,0.15397984,-1.769795,1.4191866,1.4191866,-1.769795,5.4788146,5.4788103
-1.7687948,0.026152266,0.026152266,-1.7687948,0.26079045,0.26079045,-1.7687948,2.1662142,2.1662143,-1.7687948,0.20623804,0.20623804,-1.7687948,1.8090594,1.8090593,-1.7687948,6.0611043,6.0610971,-1.7687948,0.032878309,0.032878309,-1.7687948,0.32733456,0.32733456,-1.7687948,2.5441394,2.5441394,-1.7687948,0.15437075,0.15437075,-1.7687948,1.4222906,1.4222906,-1.7687948,5.4838535,5.4838489
-1.7677946,0.0262471,0.0262471,-1.7677946,0.26173084,0.26173084,-1.7677946,2.1719689,2.171969,-1.7677946,0.20706186,0.20706186,-1.7677946,1.814814,1.8148138,-1.7677946,6.0690686,6.0690614,-1.7677946,0.033514919,0.033514919,-1.7677946,0.33361559,0.33361559,-1.7677946,2.5769955,2.5769956,-1.7677946,0.15473057,0.15473057,-1.7677946,1.4251453,1.4251452,-1.7677946,5.4884806,5.4884759
-1.7667945,0.026342254,0.026342254,-1.7667945,0.26267434,0.26267434,-1.7667945,2.1777298,2.17773,-1.7667945,0.20788856,0.20788856,-1.7667945,1.820577,1.8205768,-1.7667945,6.0770296,6.0770223,-1.7667945,0.034122476,0.034122476,-1.7667945,0.33960697,0.33960697,-1.7667945,2.607926,2.6079261,-1.7667945,0.15505983,0.15505983,-1.7667945,1.4277553,1.4277552,-1.7667945,5.4927055,5.4927006
-1.7657943,0.026437727,0.026437727,-1.7657943,0.26362095,0.26362095,-1.7657943,2.1834968,2.1834969,-1.7657943,0.20871816,0.20871816,-1.7657943,1.8263483,1.8263482,-1.7657943,6.0849872,6.0849798,-1.7657943,0.034700165,0.034700165,-1.7657943,0.34530103,0.34530103,-1.7657943,2.6369583,2.6369583,-1.7657943,0.15535915,0.15535915,-1.7657943,1.4301262,1.4301261,-1.7657943,5.4965386,5.4965335
-1.7647941,0.026533517,0.026533517,-1.7647941,0.26457064,0.26457064,-1.7647941,2.1892697,2.1892698,-1.7647941,0.20955065,0.20955065,-1.7647941,1.8321281,1.8321279,-1.7647941,6.0929413,6.0929339,-1.7647941,0.035247192,0.035247192,-1.7647941,0.35069036,0.35069036,-1.7647941,2.6641172,2.6641173,-1.7647941,0.15562928,0.15562928,-1.7647941,1.4322644,1.4322644,-1.7647941,5.4999917,5.4999865
-1.763794,0.026629623,0.026629623,-1.763794,0.26552341,0.26552341,-1.763794,2.1950482,2.1950484,-1.763794,0.21038605,0.21038605,-1.763794,1.8379161,1.837916,-1.763794,6.1008921,6.1008846,-1.763794,0.035762793,0.035762793,-1.763794,0.35576777,0.35576777,-1.763794,2.6894256,2.6894257,-1.763794,0.1558711,0.1558711,-1.763794,1.4341774,1.4341773,-1.763794,5.5030779,5.5030725
-1.7627938,0.026726044,0.026726044,-1.7627938,0.26647924,0.26647924,-1.7627938,2.2008324,2.2008325,-1.7627938,0.21122437,0.21122437,-1.7627938,1.8437124,1.8437123,-1.7627938,6.1088394,6.1088319,-1.7627938,0.036246225,0.036246225,-1.7627938,0.36052638,0.36052638,-1.7627938,2.7129039,2.712904,-1.7627938,0.1560856,0.1560856,-1.7627938,1.4358733,1.4358732,-1.7627938,5.5058115,5.5058059
-1.7617936,0.026822778,0.026822778,-1.7617936,0.26743811,0.26743811,-1.7617936,2.2066218,2.206622,-1.7617936,0.21206561,0.21206561,-1.7617936,1.8495169,1.8495168,-1.7617936,6.1167834,6.1167758,-1.7617936,0.036696776,0.036696776,-1.7617936,0.36495952,0.36495952,-1.7617936,2.7345703,2.7345704,-1.7617936,0.15627387,0.15627387,-1.7617936,1.4373611,1.437361,-1.7617936,5.5082078,5.508202
-1.7607935,0.026919824,0.026919824,-1.7607935,0.26840002,0.26840002,-1.7607935,2.2124165,2.2124166,-1.7607935,0.21290978,0.21290978,-1.7607935,1.8553297,1.8553295,-1.7607935,6.1247239,6.1247163,-1.7607935,0.037113761,0.037113761,-1.7607935,0.36906083,0.36906083,-1.7607935,2.7544406,2.7544407,-1.7607935,0.15643714,0.15643714,-1.7607935,1.4386509,1.4386508,-1.7607935,5.5102837,5.5102777
-1.7597933,0.027017181,0.027017181,-1.7597933,0.26936494,0.26936494,-1.7597933,2.2182162,2.2182164,-1.7597933,0.21375689,0.21375689,-1.7597933,1.8611505,1.8611504,-1.7597933,6.132661,6.1326533,-1.7597933,0.037496523,0.037496523,-1.7597933,0.3728242,0.3728242,-1.7597933,2.7725285,2.7725286,-1.7597933,0.15657677,0.15657677,-1.7597933,1.4397534,1.4397533,-1.7597933,5.5120572,5.5120511
-1.7587931,0.027114846,0.027114846,-1.7587931,0.27033286,0.27033286,-1.7587931,2.2240208,2.2240209,-1.7587931,0.21460695,0.21460695,-1.7587931,1.8669795,1.8669794,-1.7587931,6.1405947,6.1405869,-1.7587931,0.037844437,0.037844437,-1.7587931,0.37624382,0.37624382,-1.7587931,2.7888453,2.7888454,-1.7587931,0.15669419,0.15669419,-1.7587931,1.4406803,1.4406803,-1.7587931,5.5135475,5.5135413
-1.757793,0.027212819,0.027212819,-1.757793,0.27130376,0.27130376,-1.757793,2.2298301,2.2298302,-1.757793,0.21545997,0.21545997,-1.757793,1.8728165,1.8728164,-1.757793,6.148525,6.1485172,-1.757793,0.038156906,0.038156906,-1.757793,0.37931414,0.37931414,-1.757793,2.8034002,2.8034003,-1.757793,0.156791,0.156791,-1.757793,1.4414443,1.4414442,-1.757793,5.5147753,5.5147689
-1.7567928,0.027311098,0.027311098,-1.7567928,0.27227764,0.27227764,-1.7567928,2.2356438,2.235644,-1.7567928,0.21631596,0.21631595,-1.7567928,1.8786616,1.8786615,-1.7567928,6.1564519,6.156444,-1.7567928,0.038433367,0.038433367,-1.7567928,0.38202992,0.38202992,-1.7567928,2.8162002,2.8162003,-1.7567928,0.15686885,0.15686885,-1.7567928,1.4420586,1.4420586,-1.7567928,5.5157623,5.5157557
-1.7557926,0.027409682,0.027409682,-1.7557926,0.27325447,0.27325447,-1.7557926,2.241462,2.2414621,-1.7557926,0.21717491,0.21717491,-1.7557926,1.8845146,1.8845145,-1.7557926,6.1643753,6.1643674,-1.7557926,0.038673289,0.038673289,-1.7557926,0.38438619,0.38438619,-1.7557926,2.8272498,2.8272499,-1.7557926,0.15692956,0.15692956,-1.7557926,1.4425375,1.4425375,-1.7557926,5.5165314,5.5165247
-1.7547925,0.027508568,0.027508568,-1.7547925,0.27423423,0.27423423,-1.7547925,2.2472843,2.2472844,-1.7547925,0.21803685,0.21803685,-1.7547925,1.8903756,1.8903755,-1.7547925,6.1722954,6.1722873,-1.7547925,0.038876172,0.038876172,-1.7547925,0.38637831,0.38637831,-1.7547925,2.8365515,2.8365516,-1.7547925,0.15697501,0.15697501,-1.7547925,1.442896,1.4428959,-1.7547925,5.5171071,5.5171002
-1.7537923,0.027607756,0.027607756,-1.7537923,0.27521692,0.27521691,-1.7537923,2.2531106,2.2531107,-1.7537923,0.21890178,0.21890178,-1.7537923,1.8962445,1.8962444,-1.7537923,6.180212,6.1802038,-1.7537923,0.039041552,0.039041552,-1.7537923,0.3880019,0.3880019,-1.7537923,2.8441055,2.8441055,-1.7537923,0.15700719,0.15700719,-1.7537923,1.4431498,1.4431498,-1.7537923,5.5175147,5.5175077
-1.7527921,0.027707243,0.027707243,-1.7527921,0.2762025,0.2762025,-1.7527921,2.2589407,2.2589409,-1.7527921,0.21976971,0.21976971,-1.7527921,1.9021213,1.9021211,-1.7527921,6.1881251,6.188117,-1.7527921,0.039168999,0.039168999,-1.7527921,0.38925293,0.38925293,-1.7527921,2.8499095,2.8499096,-1.7527921,0.1570282,0.1570282,-1.7527921,1.4433156,1.4433155,-1.7527921,5.5177807,5.5177736
-1.751792,0.027807029,0.027807029,-1.751792,0.27719098,0.27719098,-1.751792,2.2647745,2.2647747,-1.751792,0.22064065,0.22064065,-1.751792,1.9080058,1.9080057,-1.751792,6.1960349,6.1960266,-1.751792,0.039258118,0.039258118,-1.751792,0.39012763,0.39012763,-1.751792,2.8539591,2.8539592,-1.751792,0.15704023,0.15704023,-1.751792,1.4434104,1.4434103,-1.751792,5.5179329,5.5179257
-1.7507918,0.027907111,0.027907111,-1.7507918,0.27818233,0.27818233,-1.7507918,2.2706118,2.270612,-1.7507918,0.2215146,0.2215146,-1.7507918,1.9138982,1.913898,-1.7507918,6.2039412,6.2039329,-1.7507918,0.03930855,0.03930855,-1.7507918,0.39062259,0.39062259,-1.7507918,2.8562476,2.8562477,-1.7507918,0.15704553,0.15704553,-1.7507918,1.4434522,1.4434521,-1.7507918,5.518,5.5179927
-1.7497916,0.028007488,0.028007488,-1.7497916,0.27917653,0.27917653,-1.7497916,2.2764525,2.2764526,-1.7497916,0.22239157,0.22239157,-1.7497916,1.9197982,1.9197981,-1.7497916,6.2118441,6.2118357,-1.7497916,0.039319972,0.039319972,-1.7497916,0.39073468,0.39073468,-1.7497916,2.8567655,2.8567656,-1.7497916,0.15704645,0.15704645,-1.7497916,1.4434595,1.4434594,-1.7497916,5.5180118,5.5180043
-1.7487915,0.028108158,0.028108158,-1.7487915,0.28017356,0.28017356,-1.7487915,2.2822963,2.2822964,-1.7487915,0.22327158,0.22327158,-1.7487915,1.925706,1.9257059,-1.7487915,6.2197435,6.2197351,-1.7487915,0.039292098,0.039292098,-1.7487915,0.39046113,0.39046113,-1.7487915,2.8555013,2.8555014,-1.7487915,0.15704542,0.15704542,-1.7487915,1.4434513,1.4434513,-1.7487915,5.5179987,5.5179911
-1.7477913,0.02820912,0.02820912,-1.7477913,0.28117342,0.28117342,-1.7477913,2.288143,2.2881432,-1.7477913,0.22415463,0.22415463,-1.7477913,1.9316214,1.9316213,-1.7477913,6.2276395,6.227631,-1.7477913,0.039224681,0.039224681,-1.7477913,0.38979946,0.38979946,-1.7477913,2.8524406,2.8524407,-1.7477913,0.1570449,0.1570449,-1.7477913,1.4434473,1.4434472,-1.7477913,5.5179922,5.5179846
-1.7467911,0.028310372,0.028310372,-1.7467911,0.28217608,0.28217608,-1.7467911,2.2939927,2.2939928,-1.7467911,0.22504073,0.22504072,-1.7467911,1.9375445,1.9375443,-1.7467911,6.2355321,6.2355235,-1.7467911,0.039117511,0.039117511,-1.7467911,0.38874754,0.38874754,-1.7467911,2.8475665,2.8475666,-1.7467911,0.15704744,0.15704744,-1.7467911,1.4434673,1.4434672,-1.7467911,5.5180243,5.5180166
-1.745791,0.028411912,0.028411912,-1.745791,0.28318152,0.28318152,-1.745791,2.2998449,2.2998451,-1.745791,0.22592988,0.22592988,-1.745791,1.9434751,1.9434749,-1.745791,6.2434212,6.2434126,-1.745791,0.038970416,0.038970416,-1.745791,0.38730357,0.38730357,-1.745791,2.8408593,2.8408594,-1.745791,0.15705561,0.15705561,-1.745791,1.4435317,1.4435317,-1.745791,5.5181277,5.51812
-1.7447908,0.028513739,0.028513739,-1.7447908,0.28418974,0.28418974,-1.7447908,2.3056997,2.3056999,-1.7447908,0.2268221,0.2268221,-1.7447908,1.9494132,1.9494131,-1.7447908,6.2513069,6.2512982,-1.7447908,0.038783265,0.038783265,-1.7447908,0.38546609,0.38546609,-1.7447908,2.8322967,2.8322968,-1.7447908,0.15707202,0.15707202,-1.7447908,1.4436611,1.4436611,-1.7447908,5.5183354,5.5183277
-1.7437906,0.028615851,0.028615851,-1.7437906,0.2852007,0.2852007,-1.7437906,2.3115569,2.311557,-1.7437906,0.22771739,0.22771739,-1.7437906,1.9553588,1.9553587,-1.7437906,6.2591892,6.2591804,-1.7437906,0.038555963,0.038555963,-1.7437906,0.383234,0.383234,-1.7437906,2.8218531,2.8218532,-1.7437906,0.15709931,0.15709931,-1.7437906,1.4438763,1.4438762,-1.7437906,5.5186808,5.518673
-1.7427905,0.028718247,0.028718247,-1.7427905,0.28621441,0.28621441,-1.7427905,2.3174162,2.3174163,-1.7427905,0.22861577,0.22861577,-1.7427905,1.9613119,1.9613117,-1.7427905,6.267068,6.2670591,-1.7427905,0.038288459,0.038288459,-1.7427905,0.38060652,0.38060652,-1.7427905,2.8095001,2.8095002,-1.7427905,0.15714012,0.15714012,-1.7427905,1.4441981,1.444198,-1.7427905,5.5191971,5.5191894
-1.7417903,0.028820924,0.028820924,-1.7417903,0.28723082,0.28723082,-1.7417903,2.3232775,2.3232777,-1.7417903,0.22951724,0.22951724,-1.7417903,1.9672723,1.9672722,-1.7417903,6.2749434,6.2749344,-1.7417903,0.03798074,0.03798074,-1.7417903,0.37758324,0.37758324,-1.7417903,2.7952059,2.795206,-1.7417903,0.15719709,0.15719709,-1.7417903,1.4446472,1.4446472,-1.7417903,5.5199178,5.5199101
-1.7407901,0.028923882,0.028923882,-1.7407901,0.28824995,0.28824995,-1.7407901,2.3291407,2.3291409,-1.7407901,0.23042181,0.2304218,-1.7407901,1.9732402,1.97324,-1.7407901,6.2828153,6.2828063,-1.7407901,0.037632832,0.037632832,-1.7407901,0.3741641,0.3741641,-1.7407901,2.7789353,2.7789353,-1.7407901,0.15727286,0.15727286,-1.7407901,1.4452445,1.4452444,-1.7407901,5.5208758,5.5208681
-1.73979,0.029027119,0.029027119,-1.73979,0.28927175,0.28927175,-1.73979,2.3350056,2.3350058,-1.73979,0.23132948,0.23132948,-1.73979,1.9792153,1.9792151,-1.73979,6.2906837,6.2906747,-1.73979,0.037244805,0.037244805,-1.73979,0.37034942,0.37034942,-1.73979,2.7606495,2.7606496,-1.73979,0.15737002,0.15737002,-1.73979,1.4460102,1.4460101,-1.73979,5.5221037,5.522096
-1.7387898,0.029130633,0.029130633,-1.7387898,0.29029623,0.29029623,-1.7387898,2.3408721,2.3408723,-1.7387898,0.23224027,0.23224027,-1.7387898,1.9851977,1.9851976,-1.7387898,6.2985487,6.2985396,-1.7387898,0.036816768,0.036816768,-1.7387898,0.36613987,0.36613987,-1.7387898,2.740306,2.740306,-1.7387898,0.15749113,0.15749113,-1.7387898,1.4469644,1.4469644,-1.7387898,5.5236332,5.5236256
-1.7377896,0.029234422,0.029234422,-1.7377896,0.29132335,0.29132335,-1.7377896,2.34674,2.3467402,-1.7377896,0.23315419,0.23315419,-1.7377896,1.9911873,1.9911872,-1.7377896,6.3064103,6.3064011,-1.7377896,0.03634887,0.03634887,-1.7377896,0.36153649,0.36153649,-1.7377896,2.7178581,2.7178582,-1.7377896,0.1576387,0.1576387,-1.7377896,1.4481268,1.4481267,-1.7377896,5.5254953,5.5254878
