x_fwd_H0,y_fwd_H0,x_fwd_H1,y_fwd_H1,x_fwd_H2,y_fwd_H2,x_fwd_H3.5,y_fwd_H3.5,x_fwd_H5,y_fwd_H5,x_back_H0,y_back_H0,x_back_H1,y_back_H1,x_back_H2,y_back_H2,x_back_H3.5,y_back_H3.5,x_back_H5,y_back_H5
0.082674055,0.012835719,-14.095352,15.611245,-0.059692153,-0.053484404,-0.027421681,-0.018051341,-0.017622131,-0.010666318,0.004144089,0.00064339851,0.0044353634,0.00098282419,0.0044599362,0.00091976066,0.0049234746,0.00088861203,0.0054059842,0.00074215414
0.081940654,0.014207454,-14.387914,15.344093,-0.058392529,-0.054339102,-0.026949881,-0.018473626,-0.017336935,-0.010942433,0.0041073269,0.00071215758,0.0043976378,0.0010557573,0.0044213625,0.00099691349,0.0048836322,0.0009735914,0.005365492,0.00083636365
0.081185393,0.015558845,-14.67541,15.071453,-0.057083081,-0.055164948,-0.026472438,-0.018884932,-0.017047888,-0.011211823,0.0040694689,0.00077989695,0.004358748,0.0011276345,0.0043815481,0.0010729725,0.0048424149,0.001057417,0.0053234617,0.00092935847
0.080408758,0.016889583,-14.957735,14.79342,-0.05576441,-0.055961896,-0.025989589,-0.019285207,-0.016755137,-0.011474442,0.0040305396,0.000846601,0.0043187195,0.0011984391,0.0043405197,0.0011479198,0.0047998508,0.0011400687,0.0052799235,0.0010211158
0.079611241,0.018199365,-15.234789,14.510092,-0.054437114,-0.056729909,-0.025501573,-0.019674402,-0.016458831,-0.01173025,0.0039905636,0.00091225464,0.0042775778,0.001268155,0.004298304,0.0012217381,0.0047559686,0.001221527,0.005234908,0.0011116134
0.078793337,0.019487901,-15.506472,14.22157,-0.053101791,-0.057468965,-0.025008629,-0.020052475,-0.01615912,-0.011979209,0.0039495656,0.00097684334,0.0042353488,0.0013367664,0.0042549279,0.0012944104,0.0047107971,0.0013017731,0.0051884459,0.00120083
0.077955543,0.020754913,-15.772687,13.927956,-0.051759035,-0.05817905,-0.024510994,-0.020419387,-0.015856154,-0.012221284,0.0039075707,0.0010403531,0.0041920585,0.0014042586,0.0042104185,0.0013659208,0.0046643651,0.0013807887,0.0051405683,0.0012887447
0.077098361,0.022000131,-16.033339,13.629352,-0.050409438,-0.058860164,-0.024008904,-0.020775105,-0.015550081,-0.012456443,0.0038646038,0.0011027705,0.0041477331,0.0014706169,0.0041648032,0.0014362536,0.004616702,0.0014585563,0.0050913065,0.0013753376
0.076222292,0.023223299,-16.288333,13.325866,-0.049053588,-0.059512317,-0.023502596,-0.0211196,-0.015241052,-0.012684659,0.0038206904,0.0011640825,0.0041023989,0.0015358276,0.0041181094,0.0015053939,0.004567837,0.0015350589,0.005040692,0.0014605891
0.075327844,0.024424169,-16.537578,13.017603,-0.047692073,-0.060135533,-0.022992305,-0.02145285,-0.014929216,-0.012905906,0.0037758556,0.0012242769,0.0040560823,0.0015998772,0.0040703648,0.0015733272,0.0045177998,0.0016102803,0.0049887566,0.0015444806
0.074415524,0.025602505,-16.780985,12.704674,-0.046325473,-0.060729844,-0.022478267,-0.021774834,-0.014614725,-0.013120164,0.003730125,0.0012833417,0.0040088099,0.0016627531,0.0040215971,0.0016400397,0.0044666201,0.0016842047,0.0049355322,0.0016269941
0.073485843,0.026758082,-17.018466,12.387188,-0.044954369,-0.061295296,-0.021960714,-0.022085539,-0.014297726,-0.013327414,0.0036835241,0.0013412657,0.0039606083,0.0017244431,0.0039718343,0.0017055184,0.0044143278,0.0017568171,0.0048810509,0.0017081122
0.072539313,0.027890685,-17.249936,12.065258,-0.043579335,-0.061831942,-0.02143988,-0.022384954,-0.01397837,-0.013527642,0.0036360787,0.0013980382,0.0039115044,0.0017849355,0.0039211042,0.0017697504,0.004360953,0.0018281033,0.0048253451,0.0017878185
0.071576446,0.029000111,-17.475311,11.738998,-0.042200943,-0.062339851,-0.020915996,-0.022673076,-0.013656807,-0.013720836,0.0035878144,0.0014536488,0.0038615251,0.0018442193,0.0038694351,0.0018327239,0.0043065256,0.0018980493,0.0047684471,0.001866097
0.070597758,0.030086166,-17.694511,11.408524,-0.040819761,-0.062819098,-0.020389293,-0.022949902,-0.013333183,-0.013906987,0.003538757,0.001508088,0.0038106973,0.001902284,0.0038168551,0.0018944275,0.0042510761,0.0019666422,0.0047103896,0.0019429323
0.069603765,0.031148668,-17.907457,11.073952,-0.03943635,-0.063269772,-0.01986,-0.023215437,-0.013007648,-0.014086092,0.0034889325,0.0015613466,0.003759048,0.0019591197,0.0037633925,0.0019548502,0.0041946348,0.0020338693,0.0046512052,0.00201831
0.068594984,0.032187447,-18.114072,10.735401,-0.038051271,-0.063691971,-0.019328344,-0.02346969,-0.012680349,-0.014258148,0.0034383667,0.001613416,0.0037066043,0.002014717,0.0037090756,0.0020139818,0.0041372321,0.002099719,0.0045909269,0.0020922163
0.067571933,0.033202339,-18.314281,10.392991,-0.036665077,-0.064085802,-0.018794553,-0.023712672,-0.012351432,-0.014423157,0.0033870857,0.0016642882,0.0036533934,0.0020690671,0.0036539329,0.0020718127,0.0040788986,0.00216418,0.0045295875,0.002164638
0.06653513,0.034193197,-18.508013,10.046843,-0.035278316,-0.064451386,-0.01825885,-0.023944401,-0.012021043,-0.014581124,0.0033351153,0.0017139555,0.0035994424,0.0021221618,0.0035979928,0.0021283338,0.0040196649,0.0022272418,0.0044672202,0.0022355625
0.065485094,0.035159878,-18.695197,9.6970794,-0.033891534,-0.064788851,-0.01772146,-0.024164897,-0.011689328,-0.014732057,0.0032824815,0.001762411,0.0035447784,0.0021739933,0.0035412838,0.0021835367,0.0039595616,0.0022888943,0.0044038579,0.0023049782
0.064422343,0.036102255,-18.875766,9.3438248,-0.032505269,-0.065098335,-0.017182603,-0.024374186,-0.011356429,-0.014875966,0.0032292105,0.0018096483,0.0034894288,0.0022245545,0.0034838344,0.0022374134,0.0038986193,0.0023491284,0.0043395338,0.0023728738
0.063347397,0.037020209,-19.049655,8.9872042,-0.031120055,-0.065379986,-0.016642501,-0.024572297,-0.01102249,-0.015012865,0.0031753281,0.0018556613,0.0034334207,0.0022738389,0.0034256731,0.0022899565,0.0038368689,0.0024079353,0.0042742813,0.0024392391
0.062260773,0.03791363,-19.216802,8.6273439,-0.02973642,-0.065633963,-0.01610137,-0.024759264,-0.010687653,-0.015142772,0.0031208604,0.0019004446,0.0033767812,0.0023218404,0.0033668284,0.0023411594,0.003774341,0.0024653069,0.0042081334,0.0025040642
0.06116299,0.038782422,-19.377145,8.2643716,-0.028354886,-0.065860433,-0.015559427,-0.024935123,-0.010352057,-0.015265707,0.0030658333,0.0019439933,0.0033195376,0.0023685534,0.0033073288,0.0023910159,0.0037110663,0.002521236,0.0041411235,0.0025673401
0.060054565,0.039626497,-19.530627,7.8984161,-0.02697597,-0.066059572,-0.015016887,-0.025099916,-0.010015842,-0.015381691,0.0030102728,0.0019863031,0.0032617171,0.0024139732,0.0032472028,0.0024395203,0.0036470756,0.0025757155,0.0040732848,0.0026290584
0.058936014,0.040445776,-19.677192,7.5296071,-0.025600183,-0.066231567,-0.014473961,-0.025253688,-0.009679145,-0.015490752,0.0029542048,0.00202737,0.0032033467,0.0024580951,0.0031864789,0.0024866677,0.0035823995,0.0026287394,0.0040046506,0.0026892114
0.057807853,0.041240193,-19.816787,7.1580754,-0.024228029,-0.066376612,-0.013930861,-0.025396487,-0.0093421023,-0.015592916,0.002897655,0.0020671907,0.0031444535,0.0025009154,0.0031251854,0.0025324535,0.0035170687,0.002680302,0.0039352542,0.002747792
0.056670596,0.042009692,-19.949361,6.783953,-0.022860007,-0.066494911,-0.013387794,-0.025528366,-0.0090048485,-0.015688215,0.0028406493,0.0021057623,0.0030850644,0.0025424307,0.0030633507,0.0025768738,0.0034511139,0.0027303984,0.0038651287,0.0028047939
0.055524755,0.042754224,-20.074867,6.4073726,-0.021496609,-0.066586675,-0.012844967,-0.025649381,-0.0086675165,-0.015776681,0.0027832133,0.0021430824,0.0030252065,0.0025826383,0.0030010032,0.0026199253,0.0033845655,0.0027790241,0.0037943074,0.0028602113
0.054370842,0.043473752,-20.193259,6.0284679,-0.020138319,-0.066652126,-0.012302583,-0.025759592,-0.0083302376,-0.015858353,0.0027253727,0.0021791492,0.0029649066,0.0026215357,0.0029381708,0.0026616052,0.003317454,0.0028261755,0.0037228233,0.0029140391
0.053209366,0.04416825,-20.304494,5.6473733,-0.018785617,-0.066691492,-0.011760844,-0.025859062,-0.0079931415,-0.015933266,0.002667153,0.0022139614,0.0029041915,0.0026591213,0.0028748819,0.0027019113,0.00324981,0.0028718494,0.0036507095,0.002966273
0.052040834,0.0448377,-20.40853,5.2642243,-0.017438975,-0.06670501,-0.01121995,-0.025947858,-0.0076563561,-0.016001463,0.0026085795,0.002247518,0.0028430877,0.0026953937,0.0028111645,0.0027408417,0.0031816636,0.0029160431,0.0035779989,0.0030169091
0.050865751,0.045482095,-20.505331,4.8791568,-0.016098857,-0.066692926,-0.010680097,-0.026026049,-0.0073200074,-0.016062985,0.0025496778,0.0022798186,0.002781622,0.0027303523,0.0027470463,0.0027783954,0.0031130451,0.0029587547,0.0035047245,0.0030659444
0.04968462,0.046101435,-20.594861,4.4923076,-0.014765722,-0.066655492,-0.01014148,-0.026093708,-0.0069842197,-0.016117879,0.0024904728,0.0023108635,0.0027198206,0.0027639969,0.0026825554,0.0028145717,0.0030439847,0.0029999827,0.0034309191,0.0031133763
0.048497941,0.046695734,-20.677087,4.1038142,-0.01344002,-0.066592968,-0.0096042922,-0.026150912,-0.0066491156,-0.016166191,0.0024309898,0.0023406531,0.00265771,0.0027963276,0.0026177193,0.0028493706,0.0029745122,0.0030397264,0.0033566152,0.003159203
0.047306212,0.047265011,-20.751979,3.7138145,-0.012122195,-0.066505622,-0.0090687221,-0.026197741,-0.0063148156,-0.016207971,0.0023712537,0.0023691884,0.0025953163,0.0028273452,0.0025525655,0.0028827923,0.0029046576,0.0030779854,0.0032818453,0.0032034233
0.046109927,0.047809297,-20.819509,3.3224472,-0.010812682,-0.06639373,-0.0085349574,-0.026234278,-0.0059814385,-0.01624327,0.0023112891,0.0023964711,0.0025326656,0.0028570511,0.0024871215,0.002914838,0.0028344505,0.00311476,0.003206642,0.0032460365
0.044909579,0.048328631,-20.879653,2.9298513,-0.0095119119,-0.066257573,-0.0080031829,-0.026260608,-0.0056491011,-0.01627214,0.0022511209,0.0024225031,0.0024697837,0.0028854469,0.0024214146,0.0029455089,0.0027639205,0.0031500512,0.0031310374,0.0032870427
0.043705655,0.048823063,-20.932387,2.5361664,-0.008220304,-0.06609744,-0.0074735807,-0.026276819,-0.0053179184,-0.016294637,0.0021907734,0.0024472868,0.0024066964,0.002912535,0.0023554717,0.0029748072,0.0026930971,0.0031838602,0.0030550636,0.0033264425
0.04249864,0.049292649,-20.977693,2.1415323,-0.0069382722,-0.065913627,-0.0069463303,-0.026283004,-0.0049880033,-0.016310817,0.0021302711,0.0024708251,0.0023434291,0.0029383179,0.0022893199,0.0030027352,0.0026220093,0.0032161892,0.0029787525,0.003364237
0.041289017,0.049737456,-21.015553,1.7460894,-0.0056662222,-0.065706436,-0.0064216087,-0.026279257,-0.004659467,-0.016320738,0.002069638,0.0024931213,0.0022800074,0.0029627989,0.0022229858,0.003029296,0.0025506863,0.0032470406,0.0029021359,0.0034004282
0.040077263,0.05015756,-21.045952,1.3499783,-0.0044045516,-0.065476176,-0.00589959,-0.026265675,-0.0043324189,-0.016324461,0.0020088981,0.0025141793,0.0022164563,0.0029859817,0.002156496,0.003054493,0.0024791569,0.0032764175,0.0028252452,0.0034350184
0.038863853,0.050553045,-21.06888,0.95333983,-0.0031536503,-0.065223161,-0.0053804459,-0.026242359,-0.004006966,-0.016322045,0.0019480751,0.0025340032,0.0021528009,0.0030078703,0.0020898768,0.0030783301,0.0024074496,0.0033043234,0.0027481118,0.0034680106
0.037649257,0.050924004,-21.084327,0.55631506,-0.0019139001,-0.064947712,-0.0048643451,-0.02620941,-0.003683214,-0.016313555,0.0018871927,0.0025525977,0.002089066,0.0030284693,0.0020231544,0.0031008118,0.0023355931,0.0033307624,0.0026707668,0.0034994084
0.03643394,0.051270537,-21.092286,0.15904521,-0.00068567467,-0.064650155,-0.0043514537,-0.026166933,-0.0033612664,-0.016299054,0.0018262742,0.0025699679,0.0020252761,0.0030477837,0.0019563546,0.003121943,0.0022636154,0.0033557393,0.0025932411,0.003529216
0.035218365,0.051592754,-21.092755,-0.23832841,0.00053066043,-0.064330822,-0.0038419349,-0.026115038,-0.0030412249,-0.016278607,0.0017653427,0.0025861193,0.0019614556,0.0030658189,0.0018895033,0.003141729,0.0021915446,0.003379259,0.0025155653,0.003557438
0.03400299,0.051890773,-21.085731,-0.63566442,0.0017347479,-0.063990051,-0.0033359493,-0.026053833,-0.0027231893,-0.016252281,0.0017044213,0.0026010577,0.0018976287,0.0030825809,0.0018226258,0.0031601756,0.0021194084,0.0034013273,0.0024377699,0.0035840797
0.032788266,0.05216472,-21.071216,-1.0328215,0.0029262388,-0.063628185,-0.0028336545,-0.025983431,-0.0024072578,-0.016220144,0.0016435325,0.0026147894,0.0018338192,0.0030980759,0.0017557474,0.0031772892,0.0020472342,0.0034219502,0.002359885,0.0036091469
0.031574643,0.052414729,-21.049215,-1.4296582,0.0041047926,-0.06324557,-0.0023352052,-0.025903947,-0.0020935264,-0.016182266,0.0015826989,0.0026273213,0.0017700508,0.0031123107,0.001688893,0.0031930765,0.0019750494,0.0034411345,0.0022819406,0.0036326461
0.030362564,0.05264094,-21.019734,-1.8260334,0.0052700769,-0.06284256,-0.0018407533,-0.025815499,-0.0017820897,-0.016138715,0.0015219427,0.0026386603,0.001706347,0.0031252924,0.0016220875,0.0032075447,0.0019028809,0.0034588872,0.0022039662,0.0036545839
0.029152468,0.052843504,-20.982784,-2.2218059,0.0064217681,-0.062419511,-0.001350448,-0.025718205,-0.0014730404,-0.016089565,0.0014612858,0.0026488139,0.0016427309,0.0031370287,0.0015553552,0.0032207013,0.0018307554,0.0034752158,0.0021259912,0.003674968
0.027944789,0.053022578,-20.938376,-2.616835,0.007559551,-0.061976786,-0.00086443519,-0.025612187,-0.0011664693,-0.016034886,0.0014007501,0.0026577901,0.0015792254,0.0031475274,0.0014887205,0.0032325543,0.0017586994,0.0034901286,0.0020480446,0.0036938062
0.026739954,0.053178326,-20.886525,-3.0109799,0.0086831189,-0.06151475,-0.00038285813,-0.025497569,-0.00086246567,-0.015974753,0.001340357,0.0026655971,0.0015158531,0.0031567968,0.0014222071,0.0032431123,0.0016867389,0.0035036339,0.0019701553,0.0037111069
0.025538387,0.053310919,-20.827249,-3.4041003,0.0097921738,-0.061033772,9.4142989e-05,-0.025374477,-0.00056111702,-0.015909241,0.0012801277,0.0026722434,0.0014526365,0.0031648459,0.0013558389,0.0032523841,0.0016149,0.0035157407,0.0018923516,0.0037268792
0.024340506,0.053420536,-20.760568,-3.7960562,0.010886426,-0.060534228,0.00056643094,-0.025243038,-0.00026250916,-0.015838424,0.0012200832,0.002677738,0.0013895976,0.0031716836,0.001289639,0.0032603789,0.001543208,0.0035264585,0.0018146618,0.0037411323
0.023146723,0.053507364,-20.686505,-4.1867081,0.011965596,-0.060016494,0.0010338715,-0.025103381,3.3273765e-05,-0.015762378,0.0011602441,0.0026820903,0.0013267582,0.0031773194,0.0012236307,0.0032671064,0.0014716883,0.003535797,0.0017371136,0.0037538764
0.021957445,0.053571595,-20.605085,-4.5759168,0.01302941,-0.059480952,0.0014963334,-0.024955638,0.00032614926,-0.015681183,0.0011006308,0.0026853099,0.0012641399,0.0031817633,0.0011578366,0.0032725767,0.0014003657,0.0035437667,0.0016597345,0.0037651217
0.020773073,0.053613428,-20.516337,-4.9635437,0.014077606,-0.058927986,0.0019536885,-0.024799943,0.00061603645,-0.015594915,0.0010412633,0.0026874068,0.0012017638,0.0031850255,0.0010922793,0.0032768001,0.001329265,0.0035503781,0.0015825517,0.0037748791
0.019594001,0.05363307,-20.420292,-5.3494506,0.015109929,-0.058357984,0.0024058116,-0.02463643,0.00090285612,-0.015503654,0.00098216166,0.0026883914,0.0011396509,0.0031871165,0.0010269809,0.0032797875,0.0012584103,0.0035556423,0.001505592,0.0037831599
0.01842062,0.053630734,-20.316981,-5.7335001,0.016126133,-0.057771336,0.0028525806,-0.024465236,0.0011865306,-0.015407481,0.0009233452,0.0026882743,0.0010778218,0.0031880472,0.00096196329,0.0032815501,0.0011878257,0.0035595709,0.0014288819,0.003789976
0.017253313,0.053606638,-20.206443,-6.1155553,0.017125982,-0.057168437,0.0032938764,-0.0242865,0.001466984,-0.015306477,0.00086483318,0.0026870665,0.0010162969,0.0031878289,0.0008972479,0.0032820993,0.0011175347,0.0035621758,0.0013524474,0.0037953395
0.016092456,0.053561007,-20.088714,-6.4954801,0.018109246,-0.05654968,0.0037295833,-0.024100361,0.0017441418,-0.015200723,0.00080664452,0.0026847792,0.00095509599,0.0031864731,0.00083285595,0.003281447,0.0010475606,0.0035634693,0.0012763144,0.0037992631
0.014938422,0.053494073,-19.963837,-6.873139,0.019075708,-0.055915466,0.0041595882,-0.023906961,0.0020179311,-0.015090302,0.0007487978,0.0026814241,0.00089423888,0.0031839919,0.00076880831,0.0032796056,0.00097792635,0.003563464,0.0012005082,0.0038017599
0.013791573,0.053406072,-19.831854,-7.2483975,0.020025155,-0.055266195,0.0045837815,-0.023706442,0.0022882809,-0.0149753,0.0006913113,0.002677013,0.00083374486,0.0031803973,0.00070512549,0.0032765874,0.00090865446,0.003562173,0.0011250537,0.0038028432
0.01265227,0.053297247,-19.692813,-7.6211217,0.020957387,-0.05460227,0.0050020567,-0.023498949,0.0025551215,-0.014855799,0.00063420301,0.0026715581,0.00077363296,0.0031757019,0.00064182768,0.0032724054,0.00083976715,0.0035596097,0.0010499756,0.0038025271
0.011520863,0.053167847,-19.54676,-7.9911788,0.02187221,-0.053924094,0.0054143102,-0.023284628,0.002818385,-0.014731887,0.00057749055,0.0026650718,0.00071392185,0.0031699185,0.00057893469,0.0032670728,0.00077128623,0.0035557878,0.00097529809,0.0038008258
0.010397699,0.053018125,-19.393749,-8.3584369,0.02276944,-0.053232075,0.0058204418,-0.023063626,0.0030780049,-0.01460365,0.00052119124,0.0026575669,0.00065462987,0.0031630603,0.00051646602,0.0032606031,0.00070323317,0.0035507215,0.00090104505,0.003797754
0.0092831166,0.05284834,-19.233832,-8.7227649,0.023648902,-0.05252662,0.0062203544,-0.022836091,0.0033339165,-0.014471175,0.00046532208,0.0026490563,0.00059577502,0.0031551405,0.00045444078,0.00325301,0.00063562906,0.0035444251,0.00082723987,0.0037933267
0.0081774474,0.052658757,-19.067066,-9.0840329,0.024510428,-0.051808138,0.006613954,-0.022602172,0.0035860569,-0.014334552,0.00040989972,0.0026395533,0.00053737494,0.003146173,0.00039287775,0.0032443077,0.00056849458,0.0035369135,0.00075390558,0.0037875593
0.0070810173,0.052449643,-18.893509,-9.4421121,0.025353862,-0.051077039,0.00700115,-0.022362019,0.0038343646,-0.014193868,0.00035494047,0.0026290714,0.00047944695,0.0031361715,0.00033179531,0.0032345106,0.00050185005,0.0035282017,0.0006810648,0.0037804675
0.0059941452,0.052221274,-18.713222,-9.7968747,0.026179054,-0.050333735,0.0073818548,-0.022115786,0.00407878,-0.014049215,0.00030046032,0.0026176243,0.00042200798,0.0031251503,0.00027121152,0.0032236333,0.0004357154,0.003518305,0.00060873972,0.0037720676
0.0049171429,0.051973928,-18.526268,-10.148194,0.026985863,-0.049578638,0.0077559841,-0.021863623,0.0043192451,-0.013900683,0.0002464749,0.0026052259,0.00036507465,0.0031131238,0.00021114402,0.0032116907,0.00037011016,0.0035072392,0.00053695213,0.0037623759
0.0038503156,0.051707887,-18.332714,-10.495945,0.027774157,-0.04881216,0.0081234567,-0.021605685,0.0045557038,-0.013748366,0.00019299951,0.0025918904,0.00030866318,0.0031001066,0.00015161013,0.003198698,0.00030505346,0.0034950203,0.00046572338,0.0037514093
0.0027939615,0.05142344,-18.132628,-10.840003,0.028543814,-0.048034714,0.0084841949,-0.021342127,0.0047881015,-0.013592354,0.0001400491,0.0025776323,0.00025278944,0.0030861138,9.2626742e-05,0.0031846706,0.00024056404,0.0034816644,0.0003950744,0.0037391848
0.0017483717,0.051120877,-17.92608,-11.180246,0.029294718,-0.047246715,0.008838124,-0.021073102,0.0050163859,-0.013432744,8.7638251e-05,0.0025624661,0.00019746896,0.0030711604,3.4210407e-05,0.0031696242,0.00017666023,0.0034671881,0.0003250257,0.0037257197
0.00071383041,0.050800494,-17.713142,-11.516553,0.030026764,-0.046448575,0.0091851727,-0.020798769,0.005240506,-0.013269628,3.5781219e-05,0.0025464068,0.00014271686,0.0030552617,-2.3622724e-05,0.0031535747,0.00011335994,0.0034516082,0.00025559734,0.003711032
-0.00030938525,0.050462591,-17.49389,-11.848802,0.030739855,-0.045640708,0.0095252729,-0.020519283,0.0054604132,-0.013103102,-1.550811e-05,0.0025294692,8.8547941e-05,0.0030384333,-8.0856881e-05,0.0031365383,5.0680692e-05,0.0034349418,0.00018680894,0.0036951394
-0.0013210053,0.050107471,-17.268402,-12.176875,0.0314339,-0.044823527,0.0098583597,-0.020234802,0.0056760604,-0.012933264,-6.6216202e-05,0.0025116686,3.4976593e-05,0.003020691,-0.00013747668,0.0031185313,-1.1360416e-05,0.003417206,0.00011867969,0.0036780603
