x_linear_H0,y_linear_H0,x_linear_H1,y_linear_H1,x_circular_H0,y_circular_H0,x_circular_H1,y_circular_H1,x_elliptical_H0,y_elliptical_H0,x_elliptical_H1,y_elliptical_H1
0.022013488,0,-10.403652,10.858238,0.015565886,-0.0048360295,-14.71923,15.357553,0.018876411,-0.0035187277,-14.278236,14.898606
0.021863301,0,-10.606666,10.660165,0.015459688,-0.004615528,-15.00626,15.077539,0.018747626,-0.0033582894,-14.556714,14.626928
0.021708264,0,-10.805913,10.4583,0.01535006,-0.0043984362,-15.287964,14.79216,0.018614682,-0.0032003318,-14.830025,14.350045
0.021548496,0,-11.001324,10.252714,0.015237088,-0.0041847965,-15.564241,14.501517,0.018477683,-0.0030448861,-15.098072,14.068056
0.021384122,0,-11.192829,10.04348,0.015120857,-0.0039746496,-15.834992,14.205714,0.018336733,-0.0028919818,-15.360758,13.78106
0.021215261,0,-11.38036,9.8306737,0.015001454,-0.0037680346,-16.100121,13.904855,0.018191936,-0.0027416473,-15.61799,13.489161
0.021042036,0,-11.56385,9.6143691,0.014878966,-0.0035649882,-16.359534,13.599047,0.018043397,-0.0025939094,-15.869677,13.192462
0.02086457,0,-11.743233,9.3946436,0.014753478,-0.0033655457,-16.613139,13.2884,0.017891221,-0.0024487936,-16.11573,12.891067
0.020682984,0,-11.918446,9.1715752,0.014625078,-0.0031697402,-16.860845,12.973023,0.017735513,-0.0023063242,-16.35606,12.585085
0.020497402,0,-12.089426,8.945243,0.014493852,-0.0029776031,-17.102563,12.653028,0.017576378,-0.0021665239,-16.590582,12.274623
0.020307947,0,-12.256113,8.7157276,0.014359887,-0.002789164,-17.338209,12.328529,0.017413921,-0.0020294143,-16.819212,11.959792
0.02011474,0,-12.418447,8.4831103,0.014223269,-0.0026044506,-17.567697,11.999641,0.017248248,-0.0018950156,-17.041869,11.640704
0.019917906,0,-12.57637,8.2474738,0.014084086,-0.0024234888,-17.790947,11.666481,0.017079463,-0.0017633465,-17.258474,11.317472
0.019717565,0,-12.729826,8.0089018,0.013942424,-0.0022463026,-18.007878,11.329168,0.016907673,-0.0016344246,-17.46895,10.990211
0.019513841,0,-12.87876,7.7674791,0.013798369,-0.0020729144,-18.218413,10.987821,0.016732981,-0.0015082662,-17.673221,10.659038
0.019306857,0,-13.023119,7.5232914,0.013652009,-0.0019033446,-18.422478,10.642562,0.016555493,-0.0013848861,-17.871215,10.324069
0.019096733,0,-13.162853,7.2764254,0.013503429,-0.0017376121,-18.62,10.293513,0.016375313,-0.0012642979,-18.062861,9.9854242
0.018883592,0,-13.29791,7.0269688,0.013352716,-0.0015757337,-18.810908,9.9407982,0.016192547,-0.0011465141,-18.248091,9.6432236
0.018667556,0,-13.428243,6.7750103,0.013199955,-0.0014177248,-18.995134,9.584543,0.016007297,-0.0010315457,-18.426839,9.2975888
0.018448745,0,-13.553805,6.5206394,0.013045232,-0.0012635988,-19.172613,9.224874,0.015819668,-0.00091940262,-18.599042,8.9486426
0.01822728,0,-13.674552,6.2639464,0.012888633,-0.0011133676,-19.343281,8.8619189,0.015629764,-0.00081009336,-18.764637,8.5965091
0.018003282,0,-13.790441,6.0050225,0.012730242,-0.00096704128,-19.507078,8.4958068,0.015437687,-0.00070362532,-18.923566,8.2413132
0.01777687,0,-13.90143,5.7439598,0.012570145,-0.00082462829,-19.663945,8.1266678,0.01524354,-0.00060000465,-19.075773,7.8831814
0.017548164,0,-14.007479,5.480851,0.012408425,-0.00068613541,-19.813827,7.754633,0.015047426,-0.00049923628,-19.221202,7.5222407
0.017317281,0,-14.108552,5.2157895,0.012245166,-0.00055156779,-19.956669,7.3798346,0.014849446,-0.00040132395,-19.359803,7.1586195
0.017084341,0,-14.204611,4.9488696,0.012080453,-0.00042092895,-20.092421,7.0024059,0.014649701,-0.00030627023,-19.491525,6.792447
0.01684946,0,-14.295623,4.6801861,0.011914367,-0.0002942208,-20.221034,6.622481,0.014448293,-0.00021407651,-19.616322,6.4238533
0.016612755,0,-14.381555,4.4098344,0.011746991,-0.00017144368,-20.342464,6.2401949,0.01424532,-0.00012474304,-19.734149,6.0529695
0.016374342,0,-14.462377,4.1379107,0.011578408,-5.259636e-05,-20.456665,5.8556835,0.014040883,-3.8268909e-05,-19.844964,5.6799273
0.016134337,0,-14.538059,3.8645116,0.011408699,6.2323945e-05,-20.563598,5.4690834,0.01383508,4.5347894e-05,-19.948728,5.3048593
0.015892853,0,-14.608575,3.5897342,0.011237944,0.00017332154,-20.663224,5.0805321,0.013628009,0.0001261105,-20.045404,4.9278988
0.015650004,0,-14.673899,3.3136762,0.011066224,0.00028040222,-20.755508,4.6901676,0.013419768,0.00020402315,-20.134957,4.5491798
0.015405903,0,-14.734008,3.0364357,0.010893618,0.00038357329,-20.840417,4.2981288,0.013210453,0.00027909113,-20.217354,4.168837
0.015160662,0,-14.788881,2.7581112,0.010720206,0.00048284351,-20.917921,3.9045549,0.01300016,0.00035132082,-20.292568,3.7870054
0.01491439,0,-14.838498,2.4788017,0.010546066,0.00057822305,-20.987991,3.5095859,0.012788984,0.00042071963,-20.36057,3.4038208
0.014667199,0,-14.882841,2.1986063,0.010371275,0.00066972355,-21.050603,3.1133622,0.012577019,0.00048729602,-20.421336,3.0194195
0.014419196,0,-14.921894,1.9176247,0.010195911,0.000757358,-21.105735,2.7160246,0.012364358,0.00055105945,-20.474845,2.633938
0.014170489,0,-14.955644,1.6359568,0.010020049,0.0008411408,-21.153366,2.3177143,0.012151094,0.00061202039,-20.521078,2.2475135
0.013921186,0,-14.984078,1.3537026,0.0098437644,0.00092108766,-21.193479,1.918573,0.011937318,0.00067019028,-20.560018,1.8602831
0.013671391,0,-15.007186,1.0709625,0.0096671327,0.00099721566,-21.226061,1.5187426,0.011723121,0.00072558153,-20.59165,1.4723847
0.013421209,0,-15.02496,0.78783706,0.0094902272,0.0010695432,-21.251099,1.1183651,0.011508591,0.00077820752,-20.615965,1.0839561
0.013170743,0,-15.037394,0.50442681,0.0093131209,0.0011380898,-21.268584,0.71758303,0.011293819,0.00082808252,-20.632952,0.69513536
0.012920095,0,-15.044482,0.22083252,0.0091358861,0.0012028765,-21.278511,0.31653873,0.01107889,0.00087522175,-20.642605,0.30606073
0.012669366,0,-15.046222,-0.062844999,0.0089585939,0.0012639253,-21.280874,-0.08462516,0.010863891,0.00091964131,-20.644922,-0.08312946
0.012418655,0,-15.042613,-0.3465049,0.0087813148,0.0013212597,-21.275674,-0.48576603,0.010648909,0.00096135819,-20.639901,-0.47229686
0.012168061,0,-15.033658,-0.63004636,0.0086041182,0.0013749041,-21.262912,-0.88674125,0.010434026,0.0010003902,-20.627543,-0.86130311
0.011917681,0,-15.019357,-0.91336858,0.0084270727,0.0014248842,-21.242593,-1.2874083,0.010219327,0.0010367561,-20.607854,-1.2500099
0.01166761,0,-14.999718,-1.1963708,0.0082502461,0.0014712268,-21.214723,-1.6876246,0.010004894,0.0010704753,-20.580839,-1.638279
0.011417944,0,-14.974746,-1.4789525,0.0080737049,0.0015139599,-21.179312,-2.087248,0.0097908059,0.0011015682,-20.546509,-2.0259725
0.011168773,0,-14.944451,-1.7610132,0.007897515,0.0015531125,-21.136373,-2.4861363,0.0095771443,0.0011300559,-20.504875,-2.4129524
0.010920192,0,-14.908843,-2.0424526,0.0077217412,0.0015887145,-21.085921,-2.8841478,0.0093639872,0.0011559602,-20.455952,-2.7990812
0.010672288,0,-14.867934,-2.3231706,0.0075464471,0.0016207972,-21.027974,-3.2811408,0.0091514119,0.0011793038,-20.399758,-3.1842215
0.010425152,0,-14.82174,-2.6030674,0.0073716956,0.0016493926,-20.962551,-3.6769743,0.0089394945,0.00120011,-20.336311,-3.5682365
0.010178871,0,-14.770276,-2.8820436,0.0071975484,0.0016745338,-20.889677,-4.0715074,0.0087283101,0.0012184029,-20.265636,-3.9509896
0.0099335304,0,-14.71356,-3.1599999,0.0070240663,0.0016962548,-20.809377,-4.4646,0.0085179321,0.0012342072,-20.187756,-4.3323446
0.0096892147,0,-14.651613,-3.4368376,0.006851309,0.0017145906,-20.72168,-4.8561121,0.0083084331,0.0012475485,-20.102699,-4.7121661
0.0094460068,0,-14.584457,-3.7124581,0.006679335,0.0017295771,-20.626616,-5.2459046,0.0080998841,0.0012584527,-20.010495,-5.0903188
0.0092039882,0,-14.512115,-3.9867635,0.0065082021,0.001741251,-20.524219,-5.6338389,0.0078923548,0.0012669467,-19.911178,-5.4666685
0.0089632389,0,-14.434614,-4.2596564,0.0063379666,0.0017496499,-20.414526,-6.019777,0.007685914,0.0012730578,-19.804781,-5.8410812
0.0087238372,0,-14.35198,-4.5310395,0.006168684,0.0017548122,-20.297575,-6.4035817,0.0074806287,0.001276814,-19.691344,-6.2134237
0.0084858599,0,-14.264242,-4.8008165,0.0060004087,0.0017567772,-20.173408,-6.7851164,0.0072765649,0.0012782437,-19.570905,-6.5835638
0.0082493824,0,-14.171433,-5.0688914,0.0058331938,0.0017555848,-20.042069,-7.1642456,0.0070737871,0.0012773761,-19.443509,-6.9513697
0.0080144784,0,-14.073585,-5.3351688,0.0056670916,0.0017512758,-19.903604,-7.5408343,0.0068723586,0.0012742409,-19.309199,-7.3167107
0.00778122,0,-13.970732,-5.5995542,0.005502153,0.0017438917,-19.758063,-7.9147486,0.0066723411,0.0012688681,-19.168024,-7.6794567
0.0075496777,0,-13.862911,-5.8619535,0.0053384279,0.0017334745,-19.605497,-8.2858556,0.0064737953,0.0012612885,-19.020034,-8.0394789
0.0073199207,0,-13.75016,-6.1222733,0.0051759651,0.0017200672,-19.44596,-8.6540233,0.0062767803,0.0012515333,-18.86528,-8.3966492
0.0070920161,0,-13.63252,-6.3804212,0.0050148123,0.0017037132,-19.279509,-9.0191207,0.0060813537,0.001239634,-18.703819,-8.7508406
0.0068660299,0,-13.510032,-6.6363053,0.0048550159,0.0016844566,-19.106203,-9.381018,0.0058875721,0.0012256228,-18.535708,-9.1019271
0.0066420262,0,-13.38274,-6.8898346,0.0046966213,0.0016623421,-18.926104,-9.7395864,0.0056954905,0.0012095321,-18.361005,-9.4497837
0.0064200674,0,-13.250688,-7.1409189,0.0045396728,0.0016374148,-18.739275,-10.094698,0.0055051624,0.0011913948,-18.179774,-9.7942869
0.0062002145,0,-13.113924,-7.3894691,0.0043842133,0.0016097207,-18.545783,-10.446228,0.0053166402,0.0011712444,-17.992078,-10.135314
0.0059825269,0,-12.972496,-7.6353965,0.0042302849,0.0015793059,-18.345696,-10.794049,0.0051299745,0.0011491144,-17.797984,-10.472744
0.0057670621,0,-12.826454,-7.8786139,0.0040779283,0.0015462173,-18.139085,-11.13804,0.004945215,0.0011250389,-17.597561,-10.806456
0.0055538761,0,-12.675851,-8.1190347,0.0039271831,0.0015105022,-17.926024,-11.478076,0.0047624096,0.0010990523,-17.39088,-11.136333
0.0053430235,0,-12.520739,-8.3565734,0.0037780877,0.0014722082,-17.706589,-11.814038,0.0045816049,0.0010711894,-17.178014,-11.462256
0.0051345568,0,-12.361175,-8.5911455,0.0036306795,0.0014313834,-17.480857,-12.145805,0.0044028462,0.001041485,-16.95904,-11.78411
0.0049285272,0,-12.197214,-8.8226676,0.0034849946,0.0013880763,-17.248909,-12.47326,0.0042261773,0.0010099744,-16.734034,-12.10178
0.0047249843,0,-12.028914,-9.0510574,0.003341068,0.0013423358,-17.010826,-12.796287,0.0040516406,0.00097669334,-16.503078,-12.415153
0.0045239757,0,-11.856336,-9.2762335,0.0031989335,0.0012942111,-16.766694,-13.11477,0.0038792772,0.00094167747,-16.266252,-12.724118
0.0043255478,0,-11.679541,-9.498116,0.0030586238,0.0012437517,-16.516599,-13.428596,0.0037091267,0.00090496285,-16.023641,-13.028565
0.0041297452,0,-11.498592,-9.7166258,0.0029201704,0.0011910074,-16.26063,-13.737653,0.0035412273,0.00086658571,-15.775331,-13.328386
0.0039366106,0,-11.313552,-9.9316853,0.0027836037,0.0011360282,-15.998878,-14.041832,0.0033756158,0.00082658249,-15.52141,-13.623473
0.0037461856,0,-11.124488,-10.143218,0.0026489528,0.0010788645,-15.731436,-14.341024,0.0032123277,0.0007849898,-15.261969,-13.913722
0.0035585097,0,-10.931467,-10.351149,0.0025162459,0.0010195668,-15.458398,-14.635122,0.0030513969,0.0007418444,-14.997099,-14.19903
0.003373621,0,-10.734557,-10.555403,0.0023855099,0.0009581859,-15.179863,-14.924023,0.0028928562,0.00069718321,-14.726895,-14.479295
0.0031915561,0,-10.533828,-10.755909,0.0022567705,0.00089477261,-14.895928,-15.207624,0.0027367368,0.00065104327,-14.451453,-14.754418
0.0030123497,0,-10.329353,-10.952595,0.0021300525,0.00082937802,-14.606695,-15.485822,0.0025830686,0.00060346171,-14.17087,-15.0243
0.0028360351,0,-10.121202,-11.145391,0.0020053793,0.00076205331,-14.312266,-15.758521,0.0024318801,0.00055447579,-13.885247,-15.288846
0.0026626441,0,-9.9094507,-11.334228,0.0018827733,0.00069284976,-14.012746,-16.025622,0.0022831985,0.00050412282,-13.594684,-15.547961
0.0024922066,0,-9.6941739,-11.51904,0.0017622558,0.00062181875,-13.708242,-16.28703,0.0021370496,0.00045244016,-13.299286,-15.801553
0.0023247512,0,-9.4754482,-11.69976,0.0016438469,0.0005490117,-13.398862,-16.542653,0.0019934578,0.00039946525,-12.999156,-16.049532
0.0021603048,0,-9.2533511,-11.876324,0.0015275658,0.00047448007,-13.084715,-16.792399,0.0018524461,0.00034523553,-12.694402,-16.29181
0.0019988928,0,-9.0279617,-12.048669,0.0014134303,0.00039827536,-12.765913,-17.03618,0.0017140365,0.00028978845,-12.385131,-16.528301
0.0018405391,0,-8.7993601,-12.216735,0.0013014573,0.00032044904,-12.442569,-17.273908,0.0015782493,0.00023316149,-12.071455,-16.75892
0.0016852658,0,-8.5676274,-12.380461,0.0011916625,0.00024105257,-12.114799,-17.5055,0.0014451036,0.00017539207,-11.753483,-16.983585
0.0015330939,0,-8.3328461,-12.539788,0.0010840607,0.00016013735,-11.782719,-17.730873,0.0013146172,0.0001165176,-11.43133,-17.202217
0.0013840425,0,-8.0950995,-12.694661,0.00097866543,7.7754746e-05,-11.446446,-17.949946,0.0011868067,5.6575452e-05,-11.105109,-17.414737
0.0012381294,0,-7.8544722,-12.845025,0.00087548928,-6.0440004e-06,-11.106101,-18.162642,0.0010616873,-4.3970924e-06,-10.774937,-17.62107
0.0010953708,0,-7.6110498,-12.990824,0.00077454372,-9.1207732e-05,-10.761804,-18.368885,0.00093927278,-6.6362809e-05,-10.440931,-17.821143
0.00095578154,0,-7.3649186,-13.132009,0.0006758392,-0.00017768542,-10.413678,-18.568602,0.00081957596,-0.00012928457,-10.10321,-18.014884
0.00081937488,0,-7.1161662,-13.268528,0.00057938513,-0.00026542619,-10.061846,-18.761721,0.00070260822,-0.00019312536,-9.7618934,-18.202225
0.0006861627,0,-6.864881,-13.400333,0.00048518989,-0.00035437931,-9.7064336,-18.948173,0.00058837972,-0.00025784826,-9.4171026,-18.383098
0.00055615541,0,-6.6111523,-13.527378,0.00039326085,-0.00044449425,-9.3475667,-19.127893,0.00047689938,-0.00032341651,-9.0689604,-18.557439
0.000429362,0,-6.3550704,-13.649616,0.00030360437,-0.00053572068,-8.985373,-19.300817,0.00036817493,-0.00038979348,-8.7175904,-18.725187
0.00030579005,0,-6.0967261,-13.767004,0.00021622581,-0.00062800846,-8.6199813,-19.466882,0.00026221287,-0.00045694271,-8.3631175,-18.886281
0.00018544577,0,-5.8362114,-13.879501,0.00013112955,-0.00072130773,-8.2515213,-19.62603,0.00015901849,-0.0005248279,-8.0056677,-19.040664
6.8333959e-05,0,-5.5736189,-13.987066,4.8318996e-05,-0.00081556884,-7.8801241,-19.778204,5.8595943e-05,-0.00059341293,-7.645368,-19.188281
-4.5541929e-05,0,-5.3090418,-14.089661,-3.2203417e-05,-0.00091074244,-7.5059216,-19.92335,-3.9051826e-05,-0.0006626619,-7.2823465,-19.32908
-0.00015617979,0,-5.0425743,-14.18725,-0.0001104362,-0.0010067795,-7.1290469,-20.061416,-0.00013392301,-0.00073253909,-6.9167323,-19.463011
-0.00026357884,0,-4.7743111,-14.279798,-0.0001863788,-0.0011036311,-6.7496339,-20.192353,-0.00022601694,-0.00080300903,-6.5486553,-19.590025
-0.00036773962,0,-4.5043475,-14.367272,-0.00026003159,-0.001201249,-6.3678175,-20.316114,-0.00031533407,-0.00087403646,-6.1782463,-19.710078
-0.00046866396,0,-4.2327794,-14.44964,-0.00033139588,-0.0012995849,-5.9837333,-20.432655,-0.00040187598,-0.00094558636,-5.8056369,-19.823126
-0.00056635496,0,-3.9597035,-14.526874,-0.00040047384,-0.0013985912,-5.597518,-20.541936,-0.00048564532,-0.001017624,-5.4309597,-19.92913
-0.00066081699,0,-3.6852168,-14.598946,-0.00046726858,-0.0014982203,-5.2093087,-20.643916,-0.00056664584,-0.0010901148,-5.0543478,-20.028052
-0.00075205564,0,-3.4094169,-14.66583,-0.00053178405,-0.0015984254,-4.8192435,-20.738559,-0.00064488233,-0.0011630247,-4.6759351,-20.119857
-0.00084007775,0,-3.1324018,-14.727502,-0.00059402508,-0.0016991597,-4.427461,-20.825833,-0.00072036067,-0.0012363197,-4.2958561,-20.204511
-0.00092489133,0,-2.85427,-14.783941,-0.00065399734,-0.001800377,-4.0341005,-20.905704,-0.00079308772,-0.0013099661,-3.9142458,-20.281984
-0.0010065056,0,-2.5751204,-14.835126,-0.00071170735,-0.0019020316,-3.6393018,-20.978146,-0.00086307139,-0.0013839307,-3.5312401,-20.35225
-0.001084931,0,-2.2950523,-14.88104,-0.00076716245,-0.002004078,-3.2432053,-21.043133,-0.00093032057,-0.0014581804,-3.1469749,-20.415283
-0.0011601789,0,-2.0141651,-14.921664,-0.00082037077,-0.0021064714,-2.8459517,-21.10064,-0.00099484514,-0.0015326825,-2.761587,-20.471059
-0.0012322621,0,-1.7325588,-14.956986,-0.00087134127,-0.0022091673,-2.4476823,-21.150648,-0.0010566559,-0.0016074048,-2.3752132,-20.519561
-0.0013011942,0,-1.4503334,-14.986993,-0.00092008366,-0.0023121217,-2.0485386,-21.193139,-0.0011157648,-0.0016823151,-1.9879911,-20.56077
-0.0013669902,0,-1.1675894,-15.011673,-0.00096660843,-0.0024152911,-1.6486626,-21.228097,-0.0011721843,-0.0017573818,-1.6000581,-20.594671
-0.0014296658,0,-0.88442716,-15.031018,-0.0010109268,-0.0025186325,-1.2481963,-21.25551,-0.0012259283,-0.0018325737,-1.2115523,-20.621252
-0.0014892382,0,-0.60094746,-15.045021,-0.0010530508,-0.0026221033,-0.84728225,-21.275369,-0.0012770111,-0.0019078599,-0.82261171,-20.640504
-0.0015457251,0,-0.31725105,-15.053678,-0.0010929931,-0.0027256617,-0.44606285,-21.287665,-0.0013254483,-0.0019832096,-0.43337465,-20.65242
-0.0015991457,0,-0.033438798,-15.056984,-0.0011307671,-0.0028292661,-0.044680767,-21.292395,-0.001371256,-0.0020585929,-0.043979491,-20.656996
-0.0016495197,0,0.25038838,-15.054938,-0.001166387,-0.0029328757,0.35672131,-21.289557,-0.0014144514,-0.0021339799,0.34543534,-20.654229
-0.0016968682,0,0.53412959,-15.047543,-0.0011998674,-0.00303645,0.75800067,-21.279152,-0.0014550524,-0.0022093413,0.73473139,-20.644122
-0.001741213,0,0.81768392,-15.034798,-0.0012312239,-0.0031399492,1.1590147,-21.261183,-0.0014930778,-0.0022846481,1.1237703,-20.626676
-0.0017825768,0,1.1009506,-15.016711,-0.0012604726,-0.0032433341,1.5596207,-21.235656,-0.001528547,-0.0023598716,1.5124136,-20.601899
-0.0018209834,0,1.3838288,-14.993286,-0.0012876301,-0.003346566,1.9596764,-21.202582,-0.0015614803,-0.0024349839,1.9005233,-20.569799
-0.0018564572,0,1.6662181,-14.964532,-0.0013127139,-0.0034496068,2.3590395,-21.161971,-0.0015918988,-0.002509957,2.2879614,-20.530387
-0.0018890236,0,1.948018,-14.930459,-0.0013357418,-0.0035524189,2.757568,-21.113837,-0.0016198243,-0.0025847639,2.67459,-20.483678
-0.0019187088,0,2.2291283,-14.891079,-0.0013567324,-0.0036549656,3.1551202,-21.058198,-0.0016452792,-0.0026593775,3.0602718,-20.429688
-0.0019455399,0,2.509449,-14.846406,-0.0013757048,-0.0037572104,3.5515549,-20.995074,-0.0016682866,-0.0027337716,3.4448696,-20.368435
-0.0019695446,0,2.7888806,-14.796457,-0.0013926788,-0.0038591177,3.946731,-20.924486,-0.0016888705,-0.00280792,3.8282467,-20.299943
-0.0019907516,0,3.0673235,-14.741248,-0.0014076744,-0.0039606524,4.340508,-20.846461,-0.0017070554,-0.0028817973,4.2102667,-20.224234
-0.0020091901,0,3.3446789,-14.680799,-0.0014207124,-0.00406178,4.7327459,-20.761024,-0.0017228663,-0.0029553785,4.5907938,-20.141337
-0.0020248903,0,3.6208481,-14.615133,-0.001431814,-0.0041624667,5.1233053,-20.668208,-0.001736329,-0.0030286388,4.9696928,-20.051279
-0.0020378827,0,3.8957329,-14.544271,-0.0014410011,-0.0042626794,5.5120474,-20.568044,-0.00174747,-0.0031015542,5.3468289,-19.954094
-0.0020481989,0,4.1692355,-14.468239,-0.0014482958,-0.0043623854,5.8988338,-20.460569,-0.001756316,-0.003174101,5.722068,-19.849816
-0.002055871,0,4.4412587,-14.387064,-0.0014537207,-0.0044615529,6.2835271,-20.34582,-0.0017628947,-0.003246256,6.0952767,-19.738481
-0.0020609315,0,4.7117058,-14.300775,-0.001457299,-0.0045601506,6.6659905,-20.223838,-0.0017672341,-0.0033179964,6.4663222,-19.620129
-0.0020634139,0,4.9804806,-14.209403,-0.0014590543,-0.0046581479,7.046088,-20.094667,-0.0017693627,-0.0033892999,6.8350728,-19.494803
-0.0020633519,0,5.2474875,-14.11298,-0.0014590106,-0.004755515,7.4236844,-19.958352,-0.0017693096,-0.0034601448,7.2013971,-19.362546
-0.0020607802,0,5.5126315,-14.01154,-0.0014571921,-0.0048522223,7.7986455,-19.814941,-0.0017671044,-0.0035305098,7.5651651,-19.223406
-0.0020557338,0,5.7758185,-13.905119,-0.0014536237,-0.0049482415,8.170838,-19.664486,-0.0017627771,-0.003600374,7.9262473,-19.077432
-0.002048248,0,6.0369547,-13.793755,-0.0014483305,-0.0050435445,8.5401295,-19.50704,-0.0017563581,-0.0036697171,8.2845153,-18.924676
-0.0020383591,0,6.2959474,-13.677488,-0.0014413379,-0.005138104,8.9063887,-19.342659,-0.0017478784,-0.0037385192,8.6398417,-18.765191
