a0,H0,Q
0.10904204,0.015037594,5.1002343e-48
0.11094629,0.015037594,8.4483192e-47
0.11288379,0.015037594,1.286838e-45
0.11485512,0.015037594,1.8071969e-44
0.11686089,0.015037594,2.3460212e-43
0.11890167,0.015037594,2.8221717e-42
0.1209781,0.015037594,3.153587e-41
0.12309079,0.015037594,3.2810039e-40
0.12524038,0.015037594,3.1854205e-39
0.1274275,0.015037594,2.8922147e-38
0.12965282,0.015037594,2.4610065e-37
0.131917,0.015037594,1.96652e-36
0.13422072,0.015037594,1.4785749e-35
0.13656467,0.015037594,1.048035e-34
0.13894955,0.015037594,7.0161175e-34
0.14137608,0.015037594,4.4440773e-33
0.14384499,0.015037594,2.6679634e-32
0.14635701,0.015037594,1.5206076e-31
0.1489129,0.015037594,8.2412923e-31
0.15151343,0.015037594,4.2539613e-30
0.15415937,0.015037594,2.0944447e-29
0.15685152,0.015037594,9.8504759e-29
0.15959068,0.015037594,4.4317343e-28
0.16237767,0.015037594,1.9099136e-27
0.16521334,0.015037594,7.8950214e-27
0.16809853,0.015037594,3.1343678e-26
0.1710341,0.015037594,1.1965839e-25
0.17402094,0.015037594,4.3979972e-25
0.17705994,0.015037594,1.5580832e-24
0.180152,0.015037594,5.3264669e-24
0.18329807,0.015037594,1.759033e-23
0.18649908,0.015037594,5.6176281e-23
0.18975599,0.015037594,1.7366791e-22
0.19306977,0.015037594,5.2023905e-22
0.19644143,0.015037594,1.5115359e-21
0.19987196,0.015037594,4.2635195e-21
0.20336241,0.015037594,1.1685345e-20
0.20691381,0.015037594,3.1146923e-20
0.21052723,0.015037594,8.0807908e-20
0.21420375,0.015037594,2.0422591e-19
0.21794448,0.015037594,5.0318537e-19
0.22175053,0.015037594,1.209585e-18
0.22562305,0.015037594,2.8389417e-18
0.22956319,0.015037594,6.5102647e-18
0.23357215,0.015037594,1.4596992e-17
0.23765111,0.015037594,3.20215e-17
0.24180131,0.015037594,6.8772575e-17
0.24602398,0.015037594,1.4469619e-16
0.2503204,0.015037594,2.9842237e-16
0.25469184,0.015037594,6.0366229e-16
0.25913963,0.015037594,1.1983757e-15
0.26366509,0.015037594,2.3359753e-15
0.26826958,0.015037594,4.4735509e-15
0.27295448,0.015037594,8.4211351e-15
0.27772119,0.015037594,1.5589823e-14
0.28257115,0.015037594,2.839719e-14
0.2875058,0.015037594,5.0918778e-14
0.29252663,0.015037594,8.9918145e-14
0.29763514,0.015037594,1.5645003e-13
0.30283287,0.015037594,2.6831756e-13
0.30812136,0.015037594,4.5378288e-13
0.31350221,0.015037594,7.5708996e-13
0.31897702,0.015037594,1.2465699e-12
0.32454745,0.015037594,2.0263744e-12
0.33021515,0.015037594,3.2532373e-12
0.33598183,0.015037594,5.1601101e-12
0.34184921,0.015037594,8.0890737e-12
0.34781907,0.015037594,1.2536608e-11
0.35389317,0.015037594,1.9215119e-11
0.36007335,0.015037594,2.9135601e-11
0.36636145,0.015037594,4.3717434e-11
0.37275937,0.015037594,6.4932632e-11
0.37926902,0.015037594,9.5493316e-11
0.38589235,0.015037594,1.3909284e-10
0.39263134,0.015037594,2.0071273e-10
0.39948802,0.015037594,2.870096e-10
0.40646444,0.015037594,4.0679806e-10
0.41356269,0.015037594,5.7164777e-10
0.4207849,0.015037594,7.9661487e-10
0.42813324,0.015037594,1.1011297e-09
0.4356099,0.015037594,1.5100652e-09
0.44321713,0.015037594,2.0550106e-09
0.45095721,0.015037594,2.7757782e-09
0.45883246,0.015037594,3.7221708e-09
0.46684524,0.015037594,4.9560363e-09
0.47499794,0.015037594,6.55364e-09
0.48329302,0.015037594,8.6083795e-09
0.49173296,0.015037594,1.1233869e-08
0.5003203,0.015037594,1.4567413e-08
0.50905759,0.015037594,1.8773902e-08
0.51794747,0.015037594,2.4050122e-08
0.52699259,0.015037594,3.062952e-08
0.53619568,0.015037594,3.8787406e-08
0.54555948,0.015037594,4.8846611e-08
0.5550868,0.015037594,6.1183578e-08
0.56478051,0.015037594,7.6234888e-08
0.5746435,0.015037594,9.4504188e-08
0.58467873,0.015037594,1.165695e-07
0.59488921,0.015037594,1.4309085e-07
0.605278,0.015037594,1.7481824e-07
0.61584821,0.015037594,2.1259979e-07
0.62660302,0.015037594,2.5739012e-07
0.63754564,0.015037594,3.102588e-07
0.64867935,0.015037594,3.7239887e-07
0.6600075,0.015037594,4.4513528e-07
0.67153348,0.015037594,5.2993323e-07
0.68326074,0.015037594,6.2840628e-07
0.6951928,0.015037594,7.4232411e-07
0.70733323,0.015037594,8.7361998e-07
0.71968567,0.015037594,1.0243975e-06
0.73225383,0.015037594,1.1969372e-06
0.74504148,0.015037594,1.3937017e-06
0.75805244,0.015037594,1.617341e-06
0.77129061,0.015037594,1.8706963e-06
0.78475997,0.015037594,2.1568031e-06
0.79846455,0.015037594,2.4788934e-06
0.81240846,0.015037594,2.8403965e-06
0.82659587,0.015037594,3.2449393e-06
0.84103105,0.015037594,3.6963448e-06
0.85571831,0.015037594,4.1986299e-06
0.87066207,0.015037594,4.7560018e-06
0.88586679,0.015037594,5.3728533e-06
0.90133704,0.015037594,6.0537567e-06
0.91707745,0.015037594,6.8034568e-06
0.93309274,0.015037594,7.6268624e-06
0.94938772,0.015037594,8.529037e-06
0.96596726,0.015037594,9.515188e-06
0.98283633,0.015037594,1.0590655e-05
1,0.015037594,1.1760899e-05
1.0174634,0.015037594,1.3031485e-05
1.0352318,0.015037594,1.4408072e-05
1.0533104,0.015037594,1.5896394e-05
1.0717048,0.015037594,1.7502249e-05
1.0904204,0.015037594,1.9231475e-05
1.1094629,0.015037594,2.1089944e-05
1.1288379,0.015037594,2.3083533e-05
1.1485512,0.015037594,2.5218116e-05
1.1686089,0.015037594,2.7499541e-05
1.1890167,0.015037594,2.9933613e-05
1.209781,0.015037594,3.2526079e-05
1.2309079,0.015037594,3.5282604e-05
1.2524038,0.015037594,3.8208763e-05
1.274275,0.015037594,4.1310014e-05
1.2965282,0.015037594,4.4591689e-05
1.31917,0.015037594,4.805897e-05
1.3422072,0.015037594,5.1716882e-05
1.3656467,0.015037594,5.5570271e-05
1.3894955,0.015037594,5.9623791e-05
1.4137608,0.015037594,6.388189e-05
1.4384499,0.015037594,6.8348802e-05
1.4635701,0.015037594,7.3028525e-05
1.489129,0.015037594,7.7924819e-05
1.5151343,0.015037594,8.304119e-05
1.5415937,0.015037594,8.8380882e-05
1.5685152,0.015037594,9.394687e-05
1.5959068,0.015037594,9.974185e-05
1.6237767,0.015037594,0.00010576823
1.6521334,0.015037594,0.00011202814
1.6809853,0.015037594,0.0001185234
1.710341,0.015037594,0.00012525555
1.7402094,0.015037594,0.0001322258
1.7705994,0.015037594,0.00013943508
1.80152,0.015037594,0.00014688402
1.8329807,0.015037594,0.00015457294
1.8649908,0.015037594,0.00016250184
1.8975599,0.015037594,0.00017067045
1.9306977,0.015037594,0.00017907819
1.9644143,0.015037594,0.00018772417
1.9987196,0.015037594,0.00019660724
2.0336241,0.015037594,0.00020572594
2.0691381,0.015037594,0.00021507854
2.1052723,0.015037594,0.00022466304
2.1420375,0.015037594,0.00023447717
2.1794448,0.015037594,0.0002445184
2.2175053,0.015037594,0.00025478395
2.2562305,0.015037594,0.0002652708
2.2956319,0.015037594,0.00027597569
2.3357215,0.015037594,0.00028689514
2.3765111,0.015037594,0.00029802546
2.4180131,0.015037594,0.00030936274
2.4602398,0.015037594,0.00032090287
2.503204,0.015037594,0.00033264158
2.5469184,0.015037594,0.0003445744
2.5913963,0.015037594,0.0003566967
2.6366509,0.015037594,0.0003690037
2.6826958,0.015037594,0.00038149047
2.7295448,0.015037594,0.00039415196
2.7772119,0.015037594,0.00040698297
2.8257115,0.015037594,0.0004199782
2.875058,0.015037594,0.00043313225
2.9252663,0.015037594,0.00044643963
2.9763514,0.015037594,0.00045989476
3.0283287,0.015037594,0.00047349198
3.0812136,0.015037594,0.00048722558
3.1350221,0.015037594,0.0005010898
3.1897702,0.015037594,0.00051507881
3.2454745,0.015037594,0.00052918677
3.3021515,0.015037594,0.00054340781
3.3598183,0.015037594,0.00055773603
3.4184921,0.015037594,0.00057216554
3.4781907,0.015037594,0.00058669043
3.5389317,0.015037594,0.0006013048
3.6007335,0.015037594,0.00061600279
3.6636145,0.015037594,0.00063077852
3.7275937,0.015037594,0.00064562616
3.7926902,0.015037594,0.00066053993
3.8589235,0.015037594,0.00067551406
3.9263134,0.015037594,0.00069054285
3.9948802,0.015037594,0.00070562066
4.0646444,0.015037594,0.00072074188
4.1356269,0.015037594,0.00073590098
4.207849,0.015037594,0.0007510925
4.2813324,0.015037594,0.00076631107
4.356099,0.015037594,0.00078155136
4.4321713,0.015037594,0.00079680814
4.5095721,0.015037594,0.00081207628
4.5883246,0.015037594,0.00082735073
4.6684524,0.015037594,0.0008426265
4.7499794,0.015037594,0.00085789875
4.8329302,0.015037594,0.0008731627
4.9173296,0.015037594,0.00088841368
5.003203,0.015037594,0.00090364712
5.0905759,0.015037594,0.00091885855
5.1794747,0.015037594,0.00093404362
5.2699259,0.015037594,0.00094919806
5.3619568,0.015037594,0.00096431774
5.4555948,0.015037594,0.00097939863
5.550868,0.015037594,0.00099443678
5.6478051,0.015037594,0.0010094284
5.746435,0.015037594,0.0010243697
5.8467873,0.015037594,0.0010392573
5.9488921,0.015037594,0.0010540874
6.05278,0.015037594,0.0010688569
6.1584821,0.015037594,0.0010835625
6.2660302,0.015037594,0.0010982009
6.3754564,0.015037594,0.0011127691
6.4867935,0.015037594,0.0011272643
6.600075,0.015037594,0.0011416836
6.7153348,0.015037594,0.0011560242
6.8326074,0.015037594,0.0011702836
6.951928,0.015037594,0.0011844593
7.0733323,0.015037594,0.0011985488
7.1968567,0.015037594,0.0012125499
7.3225383,0.015037594,0.0012264604
7.4504148,0.015037594,0.0012402782
7.5805244,0.015037594,0.0012540013
7.7129061,0.015037594,0.0012676278
7.8475997,0.015037594,0.0012811558
7.9846455,0.015037594,0.0012945838
8.1240846,0.015037594,0.0013079101
8.2659587,0.015037594,0.0013211331
8.4103105,0.015037594,0.0013342515
8.5571831,0.015037594,0.0013472638
8.7066207,0.015037594,0.0013601689
8.8586679,0.015037594,0.0013729655
9.0133704,0.015037594,0.0013856526
9.1707745,0.015037594,0.0013982292
9.3309274,0.015037594,0.0014106943
9.4938772,0.015037594,0.001423047
9.6596726,0.015037594,0.0014352867
9.8283633,0.015037594,0.0014474125
10,0.015037594,0.0014594238
10.174634,0.015037594,0.0014713201
10.352318,0.015037594,0.0014831009
10.533104,0.015037594,0.0014947657
10.717048,0.015037594,0.0015063142
10.904204,0.015037594,0.001517746
11.094629,0.015037594,0.0015290608
11.288379,0.015037594,0.0015402586
11.485512,0.015037594,0.0015513391
11.686089,0.015037594,0.0015623023
11.890167,0.015037594,0.0015731481
12.09781,0.015037594,0.0015838766
12.309079,0.015037594,0.0015944877
12.524038,0.015037594,0.0016049817
12.74275,0.015037594,0.0016153587
12.965282,0.015037594,0.0016256189
13.1917,0.015037594,0.0016357625
13.422072,0.015037594,0.0016457899
13.656467,0.015037594,0.0016557013
13.894955,0.015037594,0.0016654971
14.137608,0.015037594,0.0016751777
14.384499,0.015037594,0.0016847435
14.635701,0.015037594,0.0016941951
14.89129,0.015037594,0.0017035328
15.151343,0.015037594,0.0017127573
15.415937,0.015037594,0.0017218691
15.685152,0.015037594,0.0017308688
15.959068,0.015037594,0.001739757
16.237767,0.015037594,0.0017485343
16.521334,0.015037594,0.0017572013
16.809853,0.015037594,0.0017657589
17.10341,0.015037594,0.0017742076
17.402094,0.015037594,0.0017825482
17.705994,0.015037594,0.0017907815
18.0152,0.015037594,0.0017989082
18.329807,0.015037594,0.0018069291
18.649908,0.015037594,0.0018148449
18.975599,0.015037594,0.0018226565
19.306977,0.015037594,0.0018303648
19.644143,0.015037594,0.0018379705
19.987196,0.015037594,0.0018454746
20.336241,0.015037594,0.0018528778
20.691381,0.015037594,0.001860181
21.052723,0.015037594,0.0018673852
21.420375,0.015037594,0.0018744912
21.794448,0.015037594,0.0018814999
22.175053,0.015037594,0.0018884122
22.562305,0.015037594,0.0018952291
22.956319,0.015037594,0.0019019514
23.357215,0.015037594,0.0019085802
23.765111,0.015037594,0.0019151162
24.180131,0.015037594,0.0019215604
24.602398,0.015037594,0.0019279139
25.03204,0.015037594,0.0019341775
25.469184,0.015037594,0.0019403521
25.913963,0.015037594,0.0019464388
26.366509,0.015037594,0.0019524384
26.826958,0.015037594,0.0019583519
27.295448,0.015037594,0.0019641802
27.772119,0.015037594,0.0019699244
28.257115,0.015037594,0.0019755852
28.75058,0.015037594,0.0019811638
29.252663,0.015037594,0.001986661
29.763514,0.015037594,0.0019920778
30.283287,0.015037594,0.001997415
30.812136,0.015037594,0.0020026737
31.350221,0.015037594,0.0020078548
31.897702,0.015037594,0.0020129592
32.454745,0.015037594,0.0020179878
33.021515,0.015037594,0.0020229415
33.598183,0.015037594,0.0020278213
34.184921,0.015037594,0.0020326281
34.781907,0.015037594,0.0020373629
35.389317,0.015037594,0.0020420263
36.007335,0.015037594,0.0020466195
36.636145,0.015037594,0.0020511433
37.275937,0.015037594,0.0020555986
37.926902,0.015037594,0.0020599862
38.589235,0.015037594,0.0020643071
39.263134,0.015037594,0.002068562
39.948802,0.015037594,0.0020727519
40.646444,0.015037594,0.0020768777
41.356269,0.015037594,0.0020809401
42.07849,0.015037594,0.0020849401
42.813324,0.015037594,0.0020888784
43.56099,0.015037594,0.0020927559
44.321713,0.015037594,0.0020965734
45.095721,0.015037594,0.0021003318
45.883246,0.015037594,0.0021040318
46.684524,0.015037594,0.0021076742
47.499794,0.015037594,0.0021112598
48.329302,0.015037594,0.0021147895
49.173296,0.015037594,0.002118264
50.03203,0.015037594,0.0021216841
50.905759,0.015037594,0.0021250504
51.794747,0.015037594,0.0021283639
52.699259,0.015037594,0.0021316252
53.619568,0.015037594,0.0021348351
54.555948,0.015037594,0.0021379944
55.50868,0.015037594,0.0021411036
56.478051,0.015037594,0.0021441636
57.46435,0.015037594,0.0021471751
58.467873,0.015037594,0.0021501388
59.488921,0.015037594,0.0021530553
60.5278,0.015037594,0.0021559253
61.584821,0.015037594,0.0021587496
62.660302,0.015037594,0.0021615288
63.754564,0.015037594,0.0021642636
64.867935,0.015037594,0.0021669545
66.00075,0.015037594,0.0021696024
67.153348,0.015037594,0.0021722077
68.326074,0.015037594,0.0021747712
69.51928,0.015037594,0.0021772934
70.733323,0.015037594,0.002179775
71.968567,0.015037594,0.0021822166
73.225383,0.015037594,0.0021846188
74.504148,0.015037594,0.0021869821
75.805244,0.015037594,0.0021893073
77.129061,0.015037594,0.0021915948
78.475997,0.015037594,0.0021938452
79.846455,0.015037594,0.002196059
81.240846,0.015037594,0.0021982369
82.659587,0.015037594,0.0022003794
84.103105,0.015037594,0.0022024871
85.571831,0.015037594,0.0022045604
87.066207,0.015037594,0.0022065999
88.586679,0.015037594,0.0022086061
90.133704,0.015037594,0.0022105795
91.707745,0.015037594,0.0022125207
93.309274,0.015037594,0.0022144301
94.938772,0.015037594,0.0022163083
96.596726,0.015037594,0.0022181556
98.283633,0.015037594,0.0022199727
100,0.015037594,0.0022217599
0.1,0.022556391,6.8087616e-54
0.10174634,0.022556391,1.7045592e-52
0.10352318,0.022556391,3.8725014e-51
0.10533104,0.022556391,8.0084855e-50
0.10717048,0.022556391,1.5121264e-48
0.10904204,0.022556391,2.6143369e-47
0.11094629,0.022556391,4.1503656e-46
0.11288379,0.022556391,6.0664997e-45
0.11485512,0.022556391,8.1856681e-44
0.11686089,0.022556391,1.0221956e-42
0.11890167,0.022556391,1.1842452e-41
0.1209781,0.022556391,1.2758684e-40
0.12309079,0.022556391,1.2812152e-39
0.12524038,0.022556391,1.2018572e-38
0.1274275,0.022556391,1.0554303e-37
0.12965282,0.022556391,8.694667e-37
0.131917,0.022556391,6.7327805e-36
0.13422072,0.022556391,4.9101762e-35
0.13656467,0.022556391,3.3789076e-34
0.13894955,0.022556391,2.1979668e-33
0.14137608,0.022556391,1.3539256e-32
0.14384499,0.022556391,7.911079e-32
0.14635701,0.022556391,4.39196e-31
0.1489129,0.022556391,2.3203526e-30
0.15151343,0.022556391,1.1683994e-29
0.15415937,0.022556391,5.6158763e-29
0.15685152,0.022556391,2.5802319e-28
0.15959068,0.022556391,1.1348039e-27
0.16237767,0.022556391,4.7839871e-27
0.16521334,0.022556391,1.9356804e-26
0.16809853,0.022556391,7.5266326e-26
0.1710341,0.022556391,2.8159342e-25
0.17402094,0.022556391,1.0148763e-24
0.17705994,0.022556391,3.5275257e-24
0.180152,0.022556391,1.1837916e-23
0.18329807,0.022556391,3.839674e-23
0.18649908,0.022556391,1.2049767e-22
0.18975599,0.022556391,3.6623912e-22
0.19306977,0.022556391,1.0791336e-21
0.19644143,0.022556391,3.085455e-21
0.19987196,0.022556391,8.568261e-21
0.20336241,0.022556391,2.3130177e-20
0.20691381,0.022556391,6.0750396e-20
0.21052723,0.022556391,1.5536829e-19
0.21420375,0.022556391,3.8722784e-19
0.21794448,0.022556391,9.4123566e-19
0.22175053,0.022556391,2.2329746e-18
0.22562305,0.022556391,5.1741432e-18
0.22956319,0.022556391,1.1718391e-17
0.23357215,0.022556391,2.5957825e-17
0.23765111,0.022556391,5.6276359e-17
0.24180131,0.022556391,1.1948641e-16
0.24602398,0.022556391,2.4860772e-16
0.2503204,0.022556391,5.0719447e-16
0.25469184,0.022556391,1.0151968e-15
0.25913963,0.022556391,1.9947383e-15
0.26366509,0.022556391,3.849621e-15
0.26826958,0.022556391,7.3008829e-15
0.27295448,0.022556391,1.3613819e-14
0.27772119,0.022556391,2.4971612e-14
0.28257115,0.022556391,4.5079944e-14
0.2875058,0.022556391,8.0129416e-14
0.29252663,0.022556391,1.4030325e-13
0.29763514,0.022556391,2.4210286e-13
0.30283287,0.022556391,4.1188113e-13
0.30812136,0.022556391,6.9113248e-13
0.31350221,0.022556391,1.1443011e-12
0.31897702,0.022556391,1.8701471e-12
0.32454745,0.022556391,3.0180697e-12
0.33021515,0.022556391,4.8112456e-12
0.33598183,0.022556391,7.5790076e-12
0.34184921,0.022556391,1.18016e-11
0.34781907,0.022556391,1.817129e-11
0.35389317,0.022556391,2.7674846e-11
0.36007335,0.022556391,4.1703572e-11
0.36636145,0.022556391,6.2198481e-11
0.37275937,0.022556391,9.1839757e-11
0.37926902,0.022556391,1.3429139e-10
0.38589235,0.022556391,1.9451384e-10
0.39263134,0.022556391,2.7915954e-10
0.39948802,0.022556391,3.9706843e-10
0.40646444,0.022556391,5.5988274e-10
0.41356269,0.022556391,7.8280263e-10
0.4207849,0.022556391,1.0855065e-09
0.42813324,0.022556391,1.4932619e-09
0.4356099,0.022556391,2.0382543e-09
0.44321713,0.022556391,2.7611639e-09
0.45095721,0.022556391,3.7130199e-09
0.45883246,0.022556391,4.9573632e-09
0.46684524,0.022556391,6.5727501e-09
0.47499794,0.022556391,8.6556245e-09
0.48329302,0.022556391,1.1323591e-08
0.49173296,0.022556391,1.4719113e-08
0.5003203,0.022556391,1.9013658e-08
0.50905759,0.022556391,2.4412318e-08
0.51794747,0.022556391,3.1158905e-08
0.52699259,0.022556391,3.9541549e-08
0.53619568,0.022556391,4.9898782e-08
0.54555948,0.022556391,6.2626119e-08
0.5550868,0.022556391,7.8183111e-08
0.56478051,0.022556391,9.7100864e-08
0.5746435,0.022556391,1.1998997e-07
0.58467873,0.022556391,1.4754885e-07
0.59488921,0.022556391,1.805724e-07
0.605278,0.022556391,2.1996094e-07
0.61584821,0.022556391,2.6672943e-07
0.62660302,0.022556391,3.220167e-07
0.63754564,0.022556391,3.8709491e-07
0.64867935,0.022556391,4.6337882e-07
0.6600075,0.022556391,5.5243508e-07
0.67153348,0.022556391,6.5599124e-07
0.68326074,0.022556391,7.759444e-07
0.6951928,0.022556391,9.1436956e-07
0.70733323,0.022556391,1.0735273e-06
0.71968567,0.022556391,1.2558711e-06
0.73225383,0.022556391,1.4640535e-06
0.74504148,0.022556391,1.7009318e-06
0.75805244,0.022556391,1.9695727e-06
0.77129061,0.022556391,2.2732562e-06
0.78475997,0.022556391,2.615478e-06
0.79846455,0.022556391,2.9999508e-06
0.81240846,0.022556391,3.4306051e-06
0.82659587,0.022556391,3.9115877e-06
0.84103105,0.022556391,4.4472595e-06
0.85571831,0.022556391,5.0421922e-06
0.87066207,0.022556391,5.7011633e-06
0.88586679,0.022556391,6.4291496e-06
0.90133704,0.022556391,7.2313199e-06
0.91707745,0.022556391,8.113026e-06
0.93309274,0.022556391,9.0797925e-06
0.94938772,0.022556391,1.0137306e-05
0.96596726,0.022556391,1.1291401e-05
0.98283633,0.022556391,1.254805e-05
1,0.022556391,1.3913343e-05
1.0174634,0.022556391,1.5393477e-05
1.0352318,0.022556391,1.6994738e-05
1.0533104,0.022556391,1.8723482e-05
1.0717048,0.022556391,2.0586121e-05
1.0904204,0.022556391,2.2589099e-05
1.1094629,0.022556391,2.473888e-05
1.1288379,0.022556391,2.7041921e-05
1.1485512,0.022556391,2.9504659e-05
1.1686089,0.022556391,3.2133489e-05
1.1890167,0.022556391,3.4934744e-05
1.209781,0.022556391,3.7914675e-05
1.2309079,0.022556391,4.1079433e-05
1.2524038,0.022556391,4.4435049e-05
1.274275,0.022556391,4.7987417e-05
1.2965282,0.022556391,5.1742274e-05
1.31917,0.022556391,5.5705181e-05
1.3422072,0.022556391,5.9881512e-05
1.3656467,0.022556391,6.4276431e-05
1.3894955,0.022556391,6.889488e-05
1.4137608,0.022556391,7.3741564e-05
1.4384499,0.022556391,7.8820937e-05
1.4635701,0.022556391,8.4137191e-05
1.489129,0.022556391,8.9694241e-05
1.5151343,0.022556391,9.5495718e-05
1.5415937,0.022556391,0.00010154495
1.5685152,0.022556391,0.00010784498
1.5959068,0.022556391,0.00011439852
1.6237767,0.022556391,0.00012120797
1.6521334,0.022556391,0.0001282754
1.6809853,0.022556391,0.00013560258
1.710341,0.022556391,0.00014319091
1.7402094,0.022556391,0.00015104149
1.7705994,0.022556391,0.00015915508
1.80152,0.022556391,0.00016753208
1.8329807,0.022556391,0.00017617259
1.8649908,0.022556391,0.00018507636
1.8975599,0.022556391,0.00019424283
1.9306977,0.022556391,0.00020367109
