x_oam_H0,y_oam_H0,x_oam_H1,y_oam_H1,x_mixed_H0,y_mixed_H0,x_mixed_H1,y_mixed_H1
0.46181079,0.11740682,-1.0756259,-0.24067788,-0.26489207,0.29054731,-12.385905,-8.8678111
0.46001407,0.11599038,-1.0713213,-0.26746282,-0.2772456,0.28786053,-12.228845,-9.1025517
0.45825089,0.11454099,-1.0665052,-0.29416887,-0.2894513,0.28508465,-12.067239,-9.3343771
0.4565216,0.1130594,-1.0611788,-0.32078608,-0.30150545,0.28222103,-11.901138,-9.5632009
0.45482651,0.11154639,-1.0553436,-0.34730452,-0.3134044,0.27927105,-11.730597,-9.7889373
0.45316594,0.11000271,-1.0490014,-0.37371431,-0.32514457,0.27623609,-11.555671,-10.011502
0.45154017,0.10842911,-1.0421542,-0.40000557,-0.33672244,0.27311759,-11.376416,-10.230811
0.44994947,0.10682635,-1.034804,-0.42616846,-0.34813459,0.269917,-11.192893,-10.446782
0.44839411,0.10519517,-1.0269531,-0.45219318,-0.35937766,0.26663579,-11.00516,-10.659334
0.44687431,0.10353631,-1.0186041,-0.47806998,-0.37044835,0.26327545,-10.813281,-10.868386
0.44539032,0.10185051,-1.0097598,-0.50378913,-0.38134345,0.25983752,-10.617317,-11.07386
0.44394235,0.10013849,-1.000423,-0.52934097,-0.39205984,0.25632351,-10.417336,-11.275676
0.44253059,0.098400979,-0.9905968,-0.55471589,-0.40259446,0.25273502,-10.213403,-11.47376
0.44115524,0.096638696,-0.98028456,-0.57990433,-0.41294433,0.2490736,-10.005586,-11.668034
0.43981647,0.094852351,-0.96948976,-0.60489679,-0.42310655,0.24534087,-9.7939546,-11.858426
0.43851443,0.09304265,-0.95821609,-0.62968386,-0.43307832,0.24153846,-9.5785806,-12.044862
0.43724929,0.091210292,-0.94646742,-0.65425616,-0.44285689,0.237668,-9.3595361,-12.22727
0.43602118,0.08935597,-0.93424784,-0.67860441,-0.4524396,0.23373115,-9.1368951,-12.405581
0.43483023,0.087480372,-0.92156159,-0.70271941,-0.4618239,0.22972958,-8.910733,-12.579725
0.43367656,0.085584176,-0.90841312,-0.72659203,-0.47100728,0.225665,-8.6811264,-12.749636
0.43256027,0.083668058,-0.89480705,-0.75021322,-0.47998734,0.22153911,-8.4481533,-12.915247
0.43148145,0.081732683,-0.8807482,-0.77357405,-0.48876176,0.21735364,-8.2118932,-13.076494
0.43044021,0.079778712,-0.86624156,-0.79666564,-0.49732831,0.21311032,-7.9724266,-13.233314
0.42943662,0.077806799,-0.85129229,-0.81947925,-0.50568483,0.2088109,-7.7298355,-13.385646
0.42847074,0.075817591,-0.83590574,-0.84200621,-0.51382925,0.20445715,-7.484203,-13.533429
0.42754265,0.073811728,-0.82008743,-0.86423797,-0.5217596,0.20005086,-7.2356134,-13.676606
0.42665238,0.071789846,-0.80384307,-0.88616609,-0.52947398,0.19559379,-6.9841522,-13.815119
0.4258,0.069752571,-0.78717851,-0.90778222,-0.53697058,0.19108777,-6.729906,-13.948914
0.42498554,0.067700524,-0.77009978,-0.92907816,-0.54424768,0.18653459,-6.4729627,-14.077936
0.42420903,0.065634322,-0.7526131,-0.9500458,-0.55130365,0.18193608,-6.213411,-14.202135
0.42347049,0.063554571,-0.73472481,-0.97067718,-0.55813694,0.17729407,-5.9513409,-14.32146
0.42276995,0.061461875,-0.71644145,-0.99096443,-0.56474609,0.17261038,-5.6868431,-14.435862
0.42210742,0.059356829,-0.69776969,-1.0108999,-0.57112973,0.16788687,-5.4200096,-14.545295
0.4214829,0.057240025,-0.67871637,-1.0304758,-0.57728658,0.16312539,-5.1509333,-14.649713
0.4208964,0.055112047,-0.65928848,-1.049685,-0.58321545,0.15832779,-4.8797078,-14.749074
0.42034792,0.052973473,-0.63949317,-1.0685199,-0.58891522,0.15349593,-4.6064279,-14.843336
0.41983744,0.050824878,-0.61933771,-1.0869735,-0.59438488,0.14863167,-4.331189,-14.93246
0.41936495,0.048666828,-0.59882953,-1.1050387,-0.59962349,0.14373689,-4.0540875,-15.016407
0.41893043,0.046499887,-0.57797621,-1.1227087,-0.60463023,0.13881347,-3.7752204,-15.095141
0.41853387,0.044324612,-0.55678546,-1.1399767,-0.60940432,0.13386326,-3.4946856,-15.168628
0.41817523,0.042141556,-0.53526512,-1.1568361,-0.61394511,0.12888816,-3.2125817,-15.236836
0.41785448,0.039951266,-0.51342316,-1.1732807,-0.61825201,0.12389003,-2.9290079,-15.299734
0.4175716,0.037754287,-0.49126768,-1.189304,-0.62232454,0.11887075,-2.6440641,-15.357293
0.41732653,0.035551155,-0.46880692,-1.2049,-0.62616229,0.11383221,-2.3578508,-15.409487
0.41711925,0.033342407,-0.44604922,-1.2200628,-0.62976495,0.10877626,-2.0704691,-15.456291
0.41694971,0.031128573,-0.42300304,-1.2347867,-0.63313228,0.1037048,-1.7820206,-15.497682
0.41681786,0.028910179,-0.39967697,-1.249066,-0.63626414,0.098619689,-1.4926075,-15.533639
0.41672364,0.026687748,-0.37607969,-1.2628953,-0.63916049,0.093522792,-1.2023323,-15.564143
0.41666701,0.0244618,-0.35222,-1.2762695,-0.64182134,0.088415975,-0.91129798,-15.589176
0.41664791,0.022232851,-0.32810681,-1.2891833,-0.64424681,0.083301098,-0.61960801,-15.608724
0.41666628,0.020001415,-0.30374911,-1.3016321,-0.64643711,0.078180012,-0.32736613,-15.622773
0.41672206,0.017768001,-0.279156,-1.3136109,-0.64839252,0.073054566,-0.034676392,-15.631312
0.41681518,0.015533116,-0.25433667,-1.3251154,-0.65011341,0.067926601,0.25835684,-15.634332
0.41694558,0.013297267,-0.22930039,-1.3361412,-0.65160023,0.062797949,0.55162899,-15.631825
0.41711318,0.011060955,-0.20405653,-1.3466842,-0.65285352,0.057670437,0.84503526,-15.623786
0.41731792,0.0088246816,-0.17861452,-1.3567403,-0.65387389,0.05254588,1.1384707,-15.610212
0.41755971,0.0065889446,-0.15298388,-1.3663058,-0.65466206,0.047426087,1.4318302,-15.591101
0.41783849,0.0043542412,-0.1271742,-1.3753772,-0.6552188,0.042312856,1.7250086,-15.566454
0.41815417,0.0021210665,-0.10119515,-1.383951,-0.65554498,0.037207973,2.0179007,-15.536273
0.41850666,-0.00011008549,-0.075056443,-1.392024,-0.65564153,0.032113214,2.3104013,-15.500564
0.41889589,-0.0023387222,-0.048767862,-1.3995933,-0.65550949,0.027030344,2.6024052,-15.459332
0.41932177,-0.0045643521,-0.02233925,-1.406656,-0.65514995,0.021961115,2.8938071,-15.412587
0.4197842,-0.0067864843,0.0042195004,-1.4132095,-0.6545641,0.016907264,3.1845021,-15.360339
0.4202831,-0.009004629,0.030898449,-1.4192515,-0.65375319,0.011870519,3.4743853,-15.3026
0.42081836,-0.011218297,0.057687611,-1.4247796,-0.65271855,0.0068525902,3.7633519,-15.239385
0.42138988,-0.013426998,0.08457696,-1.429792,-0.65146159,0.0018551737,4.0512975,-15.170711
0.42199757,-0.015630245,0.11155644,-1.4342867,-0.6499838,-0.0031200489,4.3381178,-15.096596
0.42264133,-0.017827549,0.13861595,-1.4382622,-0.64828672,-0.0080714121,4.6237089,-15.017061
0.42332103,-0.02001842,0.16574537,-1.441717,-0.646372,-0.012997267,4.9079671,-14.932129
0.42403657,-0.02220237,0.19293456,-1.44465,-0.64424133,-0.017895981,5.1907893,-14.841823
0.42478784,-0.024378911,0.22017336,-1.4470602,-0.64189648,-0.02276594,5.4720725,-14.74617
0.42557471,-0.026547552,0.24745158,-1.4489466,-0.63933929,-0.027605548,5.7517144,-14.645199
0.42639706,-0.028707803,0.27475904,-1.4503089,-0.63657168,-0.032413225,6.0296131,-14.538939
0.42725477,-0.030859175,0.30208555,-1.4511464,-0.63359563,-0.037187412,6.3056672,-14.427424
0.42814771,-0.033001175,0.32942089,-1.4514591,-0.63041317,-0.041926571,6.5797759,-14.310687
0.42907574,-0.035133313,0.35675488,-1.4512469,-0.62702642,-0.04662918,6.8518389,-14.188765
0.43003872,-0.037255095,0.38407731,-1.4505101,-0.62343756,-0.051293741,7.1217567,-14.061695
0.43103652,-0.039366028,0.41137802,-1.4492491,-0.61964882,-0.055918776,7.3894304,-13.929518
0.43206897,-0.041465617,0.43864682,-1.4474644,-0.61566251,-0.060502827,7.6547617,-13.792274
0.43313593,-0.043553366,0.46587357,-1.4451569,-0.61148098,-0.065044459,7.9176532,-13.650009
0.43423724,-0.04562878,0.49304814,-1.4423276,-0.60710666,-0.069542258,8.1780082,-13.502767
0.43537274,-0.04769136,0.52016042,-1.4389776,-0.60254204,-0.073994836,8.4357308,-13.350595
0.43654225,-0.049740607,0.54720034,-1.4351085,-0.59778964,-0.078400824,8.690726,-13.193543
0.43774561,-0.051776023,0.57415785,-1.4307218,-0.59285207,-0.082758879,8.9428996,-13.031662
0.43898263,-0.053797107,0.60102297,-1.4258194,-0.58773198,-0.087067681,9.1921585,-12.865005
0.44025313,-0.055803356,0.62778573,-1.4204031,-0.58243207,-0.091325933,9.4384105,-12.693625
0.44155691,-0.057794269,0.65443621,-1.4144753,-0.5769551,-0.095532367,9.6815642,-12.51758
0.44289377,-0.05976934,0.68096455,-1.4080382,-0.57130387,-0.099685734,9.9215294,-12.336927
0.44426352,-0.061728066,0.70736093,-1.4010946,-0.56548125,-0.10378481,10.158217,-12.151727
0.44566592,-0.063669942,0.73361561,-1.3936471,-0.55949014,-0.10782841,10.391539,-11.96204
0.44710078,-0.06559446,0.75971889,-1.3856988,-0.55333351,-0.11181536,10.621408,-11.767929
0.44856785,-0.067501114,0.78566115,-1.3772527,-0.54701434,-0.11574452,10.847739,-11.56946
0.45006691,-0.069389396,0.81143282,-1.3683123,-0.54053569,-0.11961476,11.070446,-11.366699
0.45159771,-0.071258798,0.83702443,-1.358881,-0.53390065,-0.12342501,11.289447,-11.159714
0.45316,-0.073108813,0.86242655,-1.3489625,-0.52711234,-0.1271742,11.50466,-10.948574
0.45475353,-0.07493893,0.88762986,-1.3385608,-0.52017394,-0.13086129,11.716003,-10.73335
0.45637802,-0.076748641,0.91262511,-1.3276799,-0.51308867,-0.13448528,11.923397,-10.514116
0.4580332,-0.078537438,0.93740314,-1.3163241,-0.50585976,-0.13804519,12.126765,-10.290946
0.45971879,-0.080304811,0.96195488,-1.3044978,-0.49849052,-0.14154007,12.326028,-10.063914
0.46143449,-0.082050252,0.98627135,-1.2922056,-0.49098425,-0.14496899,12.521112,-9.8330994
0.46318001,-0.083773254,1.0103437,-1.2794522,-0.48334432,-0.14833107,12.711943,-9.5985793
0.46495502,-0.08547331,1.0341631,-1.2662427,-0.47557412,-0.15162543,12.898448,-9.3604342
0.46675922,-0.087149913,1.0577209,-1.2525821,-0.46767705,-0.15485125,13.080556,-9.1187455
0.46859226,-0.088802558,1.0810085,-1.2384757,-0.45965657,-0.15800771,13.258198,-8.8735959
0.47045381,-0.090430742,1.1040174,-1.2239289,-0.45151616,-0.16109403,13.431306,-8.6250695
0.47234352,-0.092033963,1.1267394,-1.2089473,-0.44325931,-0.16410948,13.599813,-8.3732517
0.47426102,-0.09361172,1.1491662,-1.1935368,-0.43488957,-0.16705332,13.763655,-8.118229
0.47620596,-0.095163516,1.1712897,-1.1777032,-0.42641046,-0.16992488,13.922769,-7.8600894
0.47817793,-0.096688854,1.1931018,-1.1614526,-0.41782558,-0.17272349,14.077093,-7.598922
0.48017657,-0.098187242,1.2145948,-1.1447911,-0.40913852,-0.17544852,14.226567,-7.334817
0.48220145,-0.09965819,1.2357609,-1.1277253,-0.40035288,-0.17809938,14.371133,-7.0678657
0.48425217,-0.10110121,1.2565924,-1.1102615,-0.39147231,-0.18067549,14.510735,-6.7981607
0.4863283,-0.10251582,1.277082,-1.0924065,-0.38250044,-0.18317632,14.645317,-6.5257956
0.48842941,-0.10390154,1.2972222,-1.074167,-0.37344095,-0.18560136,14.774828,-6.2508649
0.49055506,-0.10525789,1.3170059,-1.0555499,-0.36429751,-0.18795012,14.899216,-5.9734644
0.49270477,-0.10658441,1.336426,-1.0365625,-0.35507381,-0.19022217,15.018431,-5.6936906
0.4948781,-0.10788062,1.3554756,-1.0172117,-0.34577356,-0.19241709,15.132426,-5.4116411
0.49707454,-0.10914606,1.3741479,-0.99750498,-0.33640045,-0.19453448,15.241156,-5.1274143
0.49929362,-0.11038029,1.3924363,-0.97744977,-0.32695821,-0.19657399,15.344576,-4.8411096
0.50153484,-0.11158284,1.4103344,-0.95705364,-0.31745056,-0.1985353,15.442644,-4.5528272
0.50379767,-0.11275328,1.4278358,-0.93632427,-0.30788123,-0.2004181,15.535321,-4.2626681
0.50608159,-0.11389117,1.4449343,-0.91526947,-0.29825395,-0.20222213,15.622569,-3.9707339
0.50838606,-0.11499607,1.461624,-0.89389716,-0.28857245,-0.20394715,15.70435,-3.6771273
0.51071055,-0.11606757,1.477899,-0.87221536,-0.27884048,-0.20559297,15.780631,-3.3819512
0.51305447,-0.11710525,1.4937536,-0.85023221,-0.26906176,-0.20715939,15.85138,-3.0853097
0.51541728,-0.1181087,1.5091822,-0.82795594,-0.25924003,-0.20864628,15.916566,-2.7873071
0.51779838,-0.11907752,1.5241796,-0.80539488,-0.24937902,-0.21005352,15.97616,-2.4880485
0.52019717,-0.12001132,1.5387406,-0.78255747,-0.23948245,-0.21138102,16.030137,-2.1876395
0.52261307,-0.12090972,1.55286,-0.75945222,-0.22955404,-0.21262873,16.078471,-1.8861862
0.52504544,-0.12177234,1.566533,-0.73608775,-0.2195975,-0.21379661,16.121141,-1.583795
0.52749367,-0.12259883,1.579755,-0.71247276,-0.20961653,-0.21488467,16.158126,-1.2805731
0.52995712,-0.12338883,1.5925214,-0.68861601,-0.19961482,-0.21589295,16.189408,-0.97662788
0.53243513,-0.12414201,1.6048279,-0.66452638,-0.18959605,-0.21682149,16.21497,-0.67206699
0.53492706,-0.12485802,1.6166704,-0.64021279,-0.1795639,-0.2176704,16.234798,-0.36699854
0.53743224,-0.12553656,1.6280447,-0.61568426,-0.169522,-0.21843978,16.248881,-0.061530865
0.53994998,-0.12617731,1.6389471,-0.59094984,-0.15947401,-0.21912978,16.257207,0.24422744
0.54247959,-0.12677998,1.649374,-0.56601868,-0.14942353,-0.21974058,16.259768,0.55016761
0.54502039,-0.12734429,1.6593219,-0.54089997,-0.13937418,-0.22027238,16.25656,0.85618069
0.54757166,-0.12786997,1.6687875,-0.51560298,-0.12932953,-0.22072541,16.247577,1.1621576
0.55013269,-0.12835676,1.6777677,-0.49013702,-0.11929315,-0.22109993,16.232819,1.4679892
0.55270275,-0.12880441,1.6862596,-0.46451144,-0.10926858,-0.22139622,16.212284,1.7735664
0.55528111,-0.12921271,1.6942605,-0.43873565,-0.099259334,-0.22161459,16.185976,2.0787798
0.55786702,-0.12958143,1.7017678,-0.41281911,-0.08926891,-0.22175539,16.153899,2.3835205
0.56045974,-0.12991037,1.7087791,-0.3867713,-0.079300775,-0.22181898,16.116059,2.6876792
0.56305851,-0.13019936,1.7152922,-0.36060175,-0.06935837,-0.22180575,16.072465,2.991147
0.56566256,-0.13044821,1.7213051,-0.33432003,-0.059445111,-0.22171612,16.023128,3.2938151
0.56827112,-0.13065678,1.7268161,-0.30793572,-0.049564381,-0.22155054,15.96806,3.595575
0.57088341,-0.13082493,1.7318234,-0.28145843,-0.039719538,-0.22130947,15.907276,3.8963181
0.57349865,-0.13095253,1.7363257,-0.25489781,-0.029913904,-0.22099341,15.840793,4.1959364
0.57611604,-0.13103948,1.7403216,-0.22826351,-0.020150773,-0.22060287,15.76863,4.4943222
0.5787348,-0.1310857,1.7438101,-0.20156519,-0.010433404,-0.2201384,15.690808,4.7913679
0.58135411,-0.1310911,1.7467903,-0.17481255,-0.00076502068,-0.21960058,15.60735,5.0869665
0.58397317,-0.13105563,1.7492614,-0.14801526,0.008851186,-0.21898998,15.51828,5.3810114
0.58659116,-0.13097926,1.7512229,-0.12118302,0.018412063,-0.21830723,15.423627,5.6733964
0.58920729,-0.13086197,1.7526746,-0.094325521,0.027914494,-0.21755297,15.323419,5.9640159
0.59182072,-0.13070376,1.7536162,-0.067452461,0.037355401,-0.21672785,15.217688,6.2527648
0.59443063,-0.13050463,1.7540477,-0.040573522,0.046731745,-0.21583256,15.106466,6.5395386
0.59703621,-0.13026464,1.7539695,-0.013698378,0.056040528,-0.2148678,14.989789,6.8242333
0.59963662,-0.12998382,1.7533818,0.013163309,0.065278792,-0.2138343,14.867695,7.1067458
0.60223104,-0.12966226,1.7522852,0.040001894,0.074443621,-0.21273282,14.740222,7.3869736
0.60481865,-0.12930004,1.7506805,0.066807752,0.083532142,-0.21156411,14.607411,7.6648147
0.6073986,-0.12889728,1.7485687,0.093571282,0.092541525,-0.21032897,14.469306,7.9401683
0.60997008,-0.12845409,1.7459508,0.12028291,0.10146899,-0.20902821,14.325952,8.212934
0.61253226,-0.12797064,1.7428281,0.14693309,0.11031178,-0.20766266,14.177396,8.4830126
0.6150843,-0.12744709,1.7392022,0.1735123,0.11906723,-0.20623317,14.023686,8.7503056
0.61762539,-0.12688361,1.7350747,0.20001109,0.12773267,-0.2047406,13.864874,9.0147153
0.6201547,-0.12628043,1.7304474,0.22642001,0.1363055,-0.20318583,13.701011,9.2761453
0.62267141,-0.12563777,1.7253223,0.25272967,0.14478319,-0.20156978,13.532154,9.5344999
0.6251747,-0.12495586,1.7197017,0.27893073,0.15316321,-0.19989337,13.358357,9.7896845
0.62766376,-0.12423497,1.7135877,0.30501389,0.16144313,-0.19815753,13.179679,10.041606
0.63013777,-0.12347539,1.7069831,0.33096991,0.16962054,-0.19636321,12.996181,10.290171
0.63259594,-0.12267742,1.6998905,0.35678961,0.17769308,-0.19451139,12.807924,10.535289
0.63503746,-0.12184138,1.6923128,0.38246387,0.18565846,-0.19260305,12.614971,10.77687
0.63746154,-0.1209676,1.684253,0.40798361,0.19351444,-0.1906392,12.417388,11.014824
0.6398674,-0.12005646,1.6757143,0.43333984,0.2012588,-0.18862086,12.215242,11.249065
0.64225425,-0.11910833,1.6667001,0.45852362,0.20888942,-0.18654905,12.008601,11.479505
0.64462131,-0.1181236,1.6572139,0.48352611,0.2164042,-0.18442481,11.797536,11.70606
0.64696783,-0.1171027,1.6472594,0.50833852,0.22380111,-0.18224921,11.582119,11.928645
0.64929305,-0.11604605,1.6368406,0.53295214,0.23107817,-0.18002332,11.362424,12.147179
0.65159622,-0.11495411,1.6259614,0.55735834,0.23823345,-0.17774822,11.138525,12.36158
0.6538766,-0.11382735,1.6146259,0.58154858,0.24526509,-0.17542501,10.9105,12.571769
0.65613346,-0.11266626,1.6028387,0.6055144,0.25217127,-0.17305479,10.678427,12.777667
0.6583661,-0.11147135,1.590604,0.62924743,0.25895024,-0.17063869,10.442385,12.979198
0.66057379,-0.11024313,1.5779266,0.6527394,0.26560029,-0.16817782,10.202457,13.176287
0.66275586,-0.10898216,1.5648113,0.67598212,0.27211979,-0.16567333,9.9587248,13.368859
0.66491161,-0.10768899,1.5512629,0.69896749,0.27850714,-0.16312637,9.7112727,13.556844
0.66704038,-0.10636418,1.5372867,0.72168754,0.28476081,-0.16053809,9.4601864,13.74017
0.6691415,-0.10500834,1.5228878,0.74413438,0.29087934,-0.15790967,9.2055529,13.918768
0.67121435,-0.10362207,1.5080716,0.76630022,0.29686131,-0.15524227,8.9474606,14.092572
0.67325828,-0.102206,1.4928436,0.78817738,0.30270537,-0.15253707,8.6859992,14.261515
0.67527269,-0.10076075,1.4772095,0.8097583,0.30841022,-0.14979527,8.4212595,14.425534
0.67725697,-0.099286975,1.4611751,0.83103553,0.31397463,-0.14701805,8.1533339,14.584568
0.67921054,-0.097785351,1.4447462,0.85200172,0.3193974,-0.14420663,7.8823157,14.738554
0.68113284,-0.096256554,1.427929,0.87264965,0.32467743,-0.14136221,7.6082995,14.887435
0.6830233,-0.094701276,1.4107297,0.89297221,0.32981365,-0.13848599,7.331381,15.031154
0.6848814,-0.093120226,1.3931544,0.91296242,0.33480506,-0.13557921,7.051657,15.169656
0.68670661,-0.091514121,1.3752098,0.93261341,0.33965072,-0.13264307,6.7692256,15.302888
0.68849844,-0.089883695,1.3569023,0.95191844,0.34434973,-0.12967881,6.4841856,15.430798
0.69025639,-0.08822969,1.3382387,0.9708709,0.34890127,-0.12668764,6.1966371,15.553337
0.69198,-0.086552861,1.3192257,0.98946431,0.35330459,-0.12367082,5.9066809,15.670457
0.69366883,-0.084853974,1.2998702,1.0076923,0.35755896,-0.12062955,5.6144191,15.782113
0.69532244,-0.083133804,1.2801792,1.0255487,0.36166374,-0.11756509,5.3199543,15.88826
0.69694043,-0.081393137,1.26016,1.0430274,0.36561834,-0.11447867,5.0233902,15.988858
0.69852239,-0.079632767,1.2398197,1.0601225,0.36942222,-0.11137152,4.7248314,16.083866
0.70006796,-0.077853499,1.2191657,1.076828,0.37307492,-0.10824489,4.4243831,16.173246
0.70157679,-0.076056143,1.1982054,1.0931385,0.37657602,-0.10510001,4.1221513,16.256963
0.70304853,-0.074241518,1.1769465,1.1090483,0.37992516,-0.10193811,3.8182428,16.334983
0.70448289,-0.072410453,1.1553964,1.1245521,0.38312204,-0.09876044,3.512765,16.407273
0.70587955,-0.070563778,1.133563,1.1396446,0.38616642,-0.095568228,3.205826,16.473805
0.70723826,-0.068702334,1.1114542,1.1543207,0.38905812,-0.092362707,2.8975343,16.53455
0.70855875,-0.066826964,1.0890777,1.1685756,0.39179701,-0.089145108,2.5879994,16.589482
0.7098408,-0.064938518,1.0664417,1.1824043,0.39438302,-0.085916659,2.2773308,16.638578
0.71108418,-0.06303785,1.0435542,1.1958024,0.39681614,-0.082678584,1.9656388,16.681817
0.71228872,-0.061125816,1.0204234,1.2087652,0.39909641,-0.079432103,1.6530342,16.719178
0.71345424,-0.059203278,0.99705746,1.2212884,0.40122393,-0.076178434,1.3396279,16.750645
0.71458059,-0.057271098,0.97346481,1.2333679,0.40319885,-0.072918787,1.0255314,16.776203
0.71566764,-0.055330142,0.94965381,1.2449996,0.40502139,-0.069654371,0.71085648,16.795837
0.71671528,-0.053381276,0.92563292,1.2561797,0.40669181,-0.066386386,0.39571517,16.809538
0.71772343,-0.051425367,0.90141065,1.2669045,0.40821043,-0.063116028,0.080219758,16.817295
0.71869201,-0.049463285,0.87699562,1.2771704,0.40957762,-0.059844487,-0.23551726,16.819103
0.71962099,-0.047495895,0.85239645,1.286974,0.4107938,-0.056572945,-0.55138324,16.814956
0.72051034,-0.045524064,0.82762187,1.296312,0.41185947,-0.053302579,-0.86726541,16.804853
0.72136005,-0.04354866,0.80268063,1.3051816,0.41277515,-0.050034556,-1.1830509,16.788792
0.72217015,-0.041570543,0.77758155,1.3135796,0.41354141,-0.046770036,-1.4986269,16.766776
0.72294066,-0.039590577,0.75233348,1.3215035,0.41415891,-0.043510172,-1.8138803,16.738807
0.72367164,-0.037609618,0.72694534,1.3289506,0.41462833,-0.040256107,-2.1286985,16.704893
0.72436318,-0.035628521,0.70142608,1.3359184,0.41495039,-0.037008976,-2.4429687,16.665042
0.72501536,-0.033648136,0.67578468,1.3424049,0.4151259,-0.033769903,-2.7565781,16.619263
0.72562831,-0.03166931,0.65003016,1.3484079,0.41515568,-0.030540004,-3.0694144,16.567569
0.72620217,-0.029692883,0.6241716,1.3539254,0.41504062,-0.027320383,-3.3813651,16.509975
0.72673708,-0.027719689,0.59821807,1.3589558,0.41478165,-0.024112136,-3.6923184,16.446497
